ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
85,Belgium,Japan,daihatsu,domino,subcompact,0,Toyota,71,617,22,535,4,3,319.5,139.5,136,5.099999904632568,NA,6.300000190734863,5.699999809265137,110,NA,3074.748779296875
85,Belgium,Japan,daihatsu,charade,subcompact,0,Toyota,1253,993,38,640,4.5,3,355,155,140,NA,7.699999809265137,6.800000190734863,6.566666603088379,140,NA,3562.63427734375
85,Belgium,Japan,daihatsu,charmant,compact,0,Toyota,170,1290,48,830,5,4,420,162.5,138,NA,7.800000190734863,8.100000381469727,7.233333587646484,155,NA,4240.36279296875
85,Belgium,Italy,fiat,126,subcompact,0,Fiat,298,652,17.5,580,4,2,305.5,137.5,133.5,NA,6.699999809265137,7.300000190734863,6.699999809265137,105,47,2348.63916015625
85,Belgium,Italy,fiat,panda,subcompact,0,Fiat,2034,850,25,680,5,3,338,146,144.5,5.099999904632568,6.300000190734863,NA,6.300000190734863,125,24.200000762939453,3086.831298828125
85,Belgium,Italy,fiat,uno,subcompact,0,Fiat,5433,903,33,700,5,3,364.5,155,142.5,5,6.599999904632568,NA,6.233333110809326,140,17.5,3740.173828125
85,Belgium,Italy,fiat,regatta,intermediate,0,Fiat,2347,1301,50,890,5,4,426,165,141,NA,7.099999904632568,8.899999618530273,7.133333206176758,155,13.5,5343.8330078125
85,Belgium,Italy,fiat,ritmo,compact,0,Fiat,2016,1116,40.5,815,5,5,401.5,165,140.5,5.599999904632568,NA,8.5,7.433333396911621,145,15.899999618530273,4500.4267578125
85,Belgium,Italy,fiat,argenta,intermediate,0,Fiat,359,1585,72,1140,5,4,443.5,165.5,143.5,7,NA,11.300000190734863,9.233333587646484,165,12.699999809265137,6574.1533203125
85,Belgium,Germany,ford,fiesta,subcompact,0,Ford,7968,957,33,750,5,3,365,158.5,133.5,5.199999809265137,7.099999904632568,7,NA,137,19.799999237060547,3799.144287109375
85,Belgium,Germany,ford,escort,compact,0,Ford,10329,1117,37,790,5,3,397,164,138.5,5.300000190734863,7.099999904632568,6.599999904632568,NA,142,17,4662.48974609375
85,Belgium,Germany,ford,orion,compact,0,Ford,3113,1296,51,875,5,4,419.5,164,139.5,5.900000095367432,7.699999809265137,8.5,NA,157,13.600000381469727,5517.3505859375
85,Belgium,Belgium,ford,sierra,intermediate,0,Ford,10496,1593,55,990,5,5,439.5,170.5,141,6.300000190734863,8.100000381469727,10.100000381469727,NA,165,14,6020.0849609375
85,Belgium,Germany,ford,scorpio,standard,0,Ford,1243,1796,66,1180,5,5,467,176,144,6.400000095367432,NA,9.699999809265137,7.933333396911621,179,13.100000381469727,8400.1181640625
85,Belgium,Japan,honda,civic,compact,0,Honda,4629,1342,52,740,5,3,381,163.5,134,4.900000095367432,6.400000095367432,7.300000190734863,NA,157,NA,4700.67236328125
85,Belgium,Japan,honda,accord,standard,0,Honda,1524,1598,66,925,5,4,445.5,166.5,137.5,6,8,NA,7.766666889190674,172,11.5,6024.3271484375
85,Belgium,Japan,honda,jazz,subcompact,0,Honda,1918,1231,33,635,5,3,338,157,147,4.900000095367432,6.900000095367432,6.199999809265137,NA,140,NA,3392.290283203125
85,Belgium,Korea,hyundai,pony,compact,0,Hyundai,272,1238,40.5,870,5,3,397,156.5,136,8,NA,12,10,155,NA,3997.692626953125
85,Belgium,Korea,hyundai,stellar,intermediate,0,Hyundai,178,1439,50,1000,5,4,441.5,171.5,137,7,NA,12,9.5,160,NA,5090.13232421875
85,Belgium,Italy,lancia,delta,compact,0,Fiat,335,1302,58,935,5,5,389.5,162,138,5.800000190734863,7.900000095367432,NA,7.5333333015441895,160,14.300000190734863,6166.87451171875
85,Belgium,Italy,lancia,thema,luxury,0,Fiat,82,1995,88,1120,5,4,459,175.5,143.5,6.400000095367432,NA,9.600000381469727,8.133333206176758,195,9.699999809265137,10860.7587890625
85,Belgium,Italy,lancia,prisma,intermediate,0,Fiat,464,1499,62.5,940,5,4,418,162,138.5,5.900000095367432,NA,9.300000190734863,7.700000286102295,165,12,6592.81982421875
85,Belgium,Italy,lancia,a112,subcompact,0,Fiat,408,903,31,655,5,3,327,148,136,NA,6.400000095367432,7.300000190734863,6.433333396911621,130,18.600000381469727,3748.658935546875
85,Belgium,Japan,mazda,323,compact,0,Mazda,5043,1071,40.5,765,5,3,395.5,163,137.5,NA,7.599999904632568,8.399999618530273,7.199999809265137,140,15.800000190734863,3996.928955078125
85,Belgium,Japan,mazda,626,intermediate,0,Mazda,3976,1587,59.5,945,5,4,443,169,139.5,6.099999904632568,NA,9.199999809265137,7.733333110809326,165,12.5,5719.1396484375
85,Belgium,Japan,mazda,929,standard,0,Mazda,150,1970,66,1080,5.5,4,466.5,169,136,6.199999809265137,8.300000190734863,NA,8.5,164,NA,6919.28759765625
85,Belgium,Germany,mercedes,190,luxury,0,Mercedes,5290,1997,77,1080,5,4,442,168,138.5,6.5,8.399999618530273,NA,8.533332824707031,175,13.199999809265137,10988.033203125
85,Belgium,Germany,mercedes,200,luxury,0,Mercedes,3700,1997,80,1360,5,4,472.5,178.5,144,7.900000095367432,9.600000381469727,12.399999618530273,NA,168,14.399999618530273,11051.6708984375
85,Belgium,Japan,mitsubishi,colt,compact,0,Mitsubishi,3229,1198,40,775,5,3,387,163.5,134,6,7.5,8,NA,150,NA,4412.013671875
85,Belgium,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,1830,1198,40,895,5,4,423,162,138,6.5,9.800000190734863,NA,8.333333015441895,140,NA,5005.96142578125
85,Belgium,Japan,mitsubishi,galant,intermediate,0,Mitsubishi,2135,1598,55,1005,5,4,452.5,167,137,7.099999904632568,9.699999809265137,NA,9.100000381469727,158,NA,6329.6162109375
85,Belgium,Japan,mitsubishi,tredia,intermediate,0,Mitsubishi,675,1468,55,860,5,4,438,166,137,7,9,NA,9,145,NA,5599.9091796875
85,Belgium,Japan,nissan,micra,subcompact,0,Nissan,3745,988,37,610,4,3,364.5,156,139.5,4.800000190734863,6.900000095367432,NA,6.0333333015441895,145,NA,3665.506103515625
85,Belgium,Japan,nissan,sunny,compact,0,Nissan,4193,1270,44,760,5,5,413.5,164,139,6,8,NA,8,160,NA,4497.033203125
85,Belgium,Japan,nissan,bluebird,intermediate,0,Nissan,1305,1809,66,975,5,4,436,169,139.5,8,10,12,NA,160,NA,6429.90869140625
85,Belgium,Japan,nissan,laurel,standard,0,Nissan,379,1973,72,1095,5,4,467.5,169,140,10,12,NA,12,165,NA,7889.3232421875
85,Belgium,Japan,nissan,cherry,subcompact,0,Nissan,4291,1270,44,745,5,3,396,162,139,NA,7.099999904632568,7.599999904632568,6.566666603088379,150,NA,4327.33349609375
85,Belgium,Japan,nissan,stanza,intermediate,0,Nissan,582,1598,60,880,5,4,430,166.5,136.5,6.5,8.300000190734863,NA,8.166666984558105,160,NA,6210.99658203125
85,Belgium,Spain,opel,corsa,subcompact,0,GeneralMotors,11441,993,33,735,5,3,362,153,136.5,4.900000095367432,NA,7.199999809265137,6.233333110809326,140,19.5,3648.5361328125
85,Belgium,Germany,opel,kadet,compact,0,GeneralMotors,22599,1196,41,840,5,3,400,166.5,140,5.400000095367432,7.400000095367432,NA,7.066666603088379,150,16.5,4835.5830078125
85,Belgium,Germany,opel,senator,luxury,0,GeneralMotors,426,2197,85,1335,5,4,484,172,141.5,7.5,9.800000190734863,NA,9.733333587646484,180,13.5,10256.62890625
85,Belgium,Germany,opel,ascona,intermediate,0,GeneralMotors,9376,1297,55,920,5,4,436.5,167,139.5,5.800000190734863,NA,8.899999618530273,7.5,160,15.5,5493.16845703125
85,Belgium,Germany,opel,record,standard,0,GeneralMotors,3066,1796,66,1115,5,4,465,172.5,142,NA,8.399999618530273,10.699999809265137,8.466666221618652,173,14,7315.7392578125
85,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,66,2197,85,1320,5,3,472,172,138,6.900000095367432,NA,10.800000190734863,8.866666793823242,188,11,10898.0927734375
85,Belgium,France,peugeot,205,subcompact,0,Peugeot,15999,954,33,740,5,3,370.5,156,137.5,5.099999904632568,NA,6.800000190734863,6.400000095367432,134,18.799999237060547,4016.78369140625
85,Belgium,France,peugeot,505,standard,0,Peugeot,4117,1796,59,1215,5,4,458,173.5,144,6.300000190734863,NA,11.300000190734863,8.633333206176758,157,14.5,6652.21484375
85,Belgium,France,peugeot,305,compact,0,Peugeot,5124,1290,48,915,5,4,426.5,163,141,6,8.199999809265137,8.199999809265137,NA,152,17,5041.76806640625
85,Belgium,France,peugeot,604,standard,0,Peugeot,87,2849,114,1465,5,4,472,178.5,143.5,NA,10.899999618530273,15.699999809265137,11.733333587646484,190,9.699999809265137,11875.5615234375
85,Belgium,France,renault,4,subcompact,0,Renault,4172,845,25,665,4,5,367,148.5,155,NA,5.900000095367432,6.300000190734863,5.933333396911621,115,NA,2828.88818359375
85,Belgium,France,renault,5,subcompact,0,Renault,10052,956,31,695,5,3,359,158.5,139,4.900000095367432,6.800000190734863,NA,6.0333333015441895,137,19.299999237060547,3606.111328125
85,Belgium,France,renault,25,standard,0,Renault,6447,1995,75.5,1120,5,5,462,177,147,NA,7.599999904632568,9.600000381469727,7.5,182,11.5,7975.021484375
85,Belgium,France,renault,9,compact,0,Renault,4837,1108,35.5,820,5,4,406.5,163.5,140.5,5.400000095367432,NA,7.099999904632568,6.633333206176758,138,21.399999618530273,4262.423828125
85,Belgium,France,renault,11,compact,0,Renault,6395,1108,35.5,830,5,4,397,165,140,5.400000095367432,7.400000095367432,7.099999904632568,NA,138,21.399999618530273,4688.79345703125
85,Belgium,France,renault,18,intermediate,0,Renault,1729,1397,47,900,5,4,439.5,168,140,5.5,NA,8.5,7.133333206176758,156,16.700000762939453,5141.890625
85,Belgium,UK,rover,mini,subcompact,0,Rover,639,998,32,615,4,2,305,141,135,NA,6.400000095367432,6.199999809265137,5.766666412353516,132,18.5,3175.923583984375
85,Belgium,UK,rover,metro,subcompact,0,Rover,1688,998,34,735,5,3,340.5,154.5,136,5.300000190734863,NA,6.900000095367432,6.5,140,17.5,3647.687744140625
85,Belgium,UK,rover,montego,intermediate,0,Rover,1096,1275,51,950,5,4,447,171,142,5.300000190734863,7.300000190734863,7.800000190734863,NA,154,14,5513.5322265625
85,Belgium,UK,rover,maestro,compact,0,Rover,846,1275,51,875,5,5,405,168.5,142,5.800000190734863,7.800000190734863,NA,7.066666603088379,156,12.5,4749.88525390625
85,Belgium,UK,rover,2000,standard,0,Rover,956,1993,74,1270,5,5,470,177,135,6.599999904632568,NA,11.800000190734863,9,167,13,8215.994140625
85,Belgium,Sweden,saab,900,standard,0,Saab,946,1985,73.5,1145,5,3,474,169,143,7.400000095367432,NA,11.699999809265137,9.699999809265137,160,14.5,8347.0869140625
85,Belgium,Sweden,saab,9000,luxury,0,Saab,94,1985,129,1300,5,5,462,176.5,143,6.900000095367432,9.100000381469727,11.100000381469727,NA,220,8.300000190734863,17903.283203125
85,Belgium,Sweden,saab,99,standard,0,Saab,191,1985,73.5,1115,5,2,448,169,143,NA,9.399999618530273,12.100000381469727,9.533332824707031,165,14.5,7588.53125
85,Belgium,Spain,seat,ibiza,subcompact,0,Seat,2194,1193,46,900,5,3,364,161,139.5,5.5,7.800000190734863,NA,7.433333396911621,155,16,3884.078857421875
85,Belgium,Spain,seat,ronda,intermediate,0,Seat,921,1193,46,880,5,5,401,165,140,5.5,7.900000095367432,9.899999618530273,NA,150,16.299999237060547,4329.455078125
85,Belgium,Spain,seat,fura,subcompact,0,Seat,1027,903,29,710,5,3,371,152.5,137,7.199999809265137,NA,7.199999809265137,7.199999809265137,132,19.600000381469727,3052.891357421875
85,Belgium,Japan,subaru,L13,compact,0,FujiHI,973,1298,48,860,5,4,415,161.5,136.5,6,8,10,NA,150,NA,4907.70556640625
85,Belgium,Japan,subaru,700/1000,subcompact,0,FujiHI,562,665,27,630,5,4,328.5,139.5,135,NA,5.599999904632568,6.099999904632568,5.599999904632568,125,NA,3134.34716796875
85,Belgium,Japan,suzuki,alto,subcompact,0,Suzuki,869,796,29.5,630,4,3,329.5,139.5,129,5.300000190734863,6,6.699999809265137,NA,133,20.5,3197.984375
85,Belgium,Japan,suzuki,swift,subcompact,0,Suzuki,955,993,37,620,5,3.5,358.5,153,135,4.199999809265137,NA,6.400000095367432,5.766666412353516,145,15.899999618530273,3561.989501953125
85,Belgium,Japan,toyota,starlet,subcompact,0,Toyota,6790,999,40,725,4.5,3,376,152.5,138,5.5,7.300000190734863,7.900000095367432,NA,140,NA,3800.417236328125
85,Belgium,Japan,toyota,corolla,compact,0,Toyota,10898,1295,55,825,5,4,413.5,163.5,138.5,5.5,7.699999809265137,8.100000381469727,NA,160,NA,4581.0341796875
85,Belgium,Japan,toyota,camry,standard,0,Toyota,1150,1832,66,990,5,4,440,169,137,5.699999809265137,7.599999904632568,NA,7.5,170,NA,6753.18603515625
85,Belgium,Japan,toyota,carina,intermediate,0,Toyota,2979,1587,62,965,5,4,433,167,136.5,NA,9,11,9,170,12.899999618530273,6023.478515625
85,Belgium,Japan,toyota,tercel,compact,0,Toyota,491,1452,52,780,5,3,388,161.5,138.5,5.300000190734863,NA,7.800000190734863,6.633333683013916,150,NA,7024.705078125
85,Belgium,Japan,toyota,cressida,standard,0,Toyota,104,2466,63,1230,5,4,456,169,138.5,NA,8.300000190734863,8.300000190734863,7.400000095367432,165,14.199999809265137,10664.755859375
85,Belgium,Germany,VW,polo,subcompact,0,VW,6379,1043,29,700,4.5,3,365.5,158,135.5,5.599999904632568,7.599999904632568,7.599999904632568,NA,135,21.200000762939453,3890.357666015625
85,Belgium,Germany,VW,golf,compact,0,VW,20585,1272,40.5,845,5,3,398.5,166.5,141.5,5.5,7.300000190734863,7.900000095367432,NA,151,16.700000762939453,4953.10009765625
85,Belgium,Germany,VW,jetta,compact,0,VW,7123,1272,40,875,5,4,431.5,166.5,141.5,5.699999809265137,7.5,NA,7.0333333015441895,149,17.200000762939453,5209.7705078125
85,Belgium,Germany,VW,passat,intermediate,0,VW,4303,1272,44,940,5,4,443.5,168.5,138.5,5.699999809265137,7.699999809265137,8.899999618530273,NA,148,16.799999237060547,6302.2099609375
85,Belgium,Netherlands,volvo,340,compact,0,Volvo,4360,1397,46.5,950,5,3,423,166,144,NA,7.800000190734863,8.800000190734863,7.4666666984558105,155,15,4855.5400390625
85,Belgium,Sweden,volvo,240,standard,0,Volvo,1768,1986,76,1235,5,4,479,171,143,6.599999904632568,9.100000381469727,11.600000381469727,NA,160,14,7541.01513671875
85,Belgium,Sweden,volvo,740-760,luxury,0,Volvo,2671,2316,84,1250,5,4,478.5,175,141,NA,8.899999618530273,11.800000190734863,9.100000381469727,178,12.5,9941.208984375
85,Belgium,Yugoslavia,yugo,,subcompact,0,Yugo,514,903,33,680,4,3,349,154,139,5.900000095367432,8.100000381469727,NA,7.4666666984558105,135,21.700000762939453,2714.34130859375
85,Belgium,France,talbot,horizon,compact,0,Peugeot,1859,1118,43.5,945,5,5,396,168,141,6.400000095367432,NA,8.600000381469727,7.800000190734863,147,16.899999618530273,4089.754638671875
85,Belgium,France,talbot,solara,intermediate,0,Peugeot,347,1592,51.5,1040,5,4,439.5,168,139,5.900000095367432,8,8.5,NA,155,15.600000381469727,5425.28857421875
85,Belgium,France,talbot,samba,subcompact,0,Peugeot,969,954,33,740,4,3,350.5,153,136,4.599999904632568,6.300000190734863,5.800000190734863,NA,143,18.200000762939453,3511.079833984375
85,France,Italy,alfa romeo,33,compact,0,AlfaRomeo,7935,1351,58,890,5,5,401.5,161,130.5,5.800000190734863,NA,9.600000381469727,7.766666889190674,165,11.5,6923.76220703125
85,France,Italy,alfa romeo,90,standard,0,AlfaRomeo,1651,1962,94,1080,5,4,439,164,142,6.5,8.800000190734863,12.199999809265137,NA,190,NA,11194.9140625
85,France,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,939,1962,96,1140,4,3,438.5,164,143,6.599999904632568,NA,12.600000381469727,9.366666793823242,185,NA,10863.5625
85,France,Italy,alfa romeo,giulletta,intermediate,0,AlfaRomeo,1629,1570,80,1070,5,4,421,165,140,6.800000190734863,9.100000381469727,NA,9.266666412353516,175,NA,8451.4853515625
85,France,Germany,audi,80/90,intermediate,0,VW,16457,1296,44,930,5,4,438.5,168,136.5,5.099999904632568,6.900000095367432,8.199999809265137,NA,150,15.5,7693.693359375
85,France,Germany,audi,100/200,standard,0,VW,6702,1780,55,1080,5,4,479.5,181.5,142,5.699999809265137,7.099999904632568,9.800000190734863,NA,165,14.899999618530273,9862.9892578125
85,France,Germany,BMW,3,standard,0,BMW,19644,1766,66,990,5,2,432.5,164.5,138,6.300000190734863,8.399999618530273,NA,8.166666984558105,175,12.399999618530273,8621.8818359375
85,France,Germany,BMW,5,luxury,0,BMW,8472,1766,77,1140,5,4,462,170,141.5,NA,9,10.399999618530273,8.733333587646484,164,14,11008.33203125
85,France,France,citroen,2CV6,subcompact,1,Peugeot,16151,602,21,585,4,5,383,148,160,5.400000095367432,NA,6.800000190734863,6.099999904632568,115,33.5,3641.718994140625
85,France,France,citroen,BX,intermediate,1,Peugeot,123285,1360,45.5,885,5,5,423,166,136,5.599999904632568,7.5,NA,6.933333396911621,155,15.600000381469727,6856.32275390625
85,France,France,citroen,visa,subcompact,1,Peugeot,50632,652,25,755,4.5,5,369,151,141,5.199999809265137,5.800000190734863,6.5,NA,125,26.200000762939453,4720.7470703125
85,France,France,citroen,LNA,subcompact,1,Peugeot,7501,652,25,710,4,3,343,154,138,5.099999904632568,5.800000190734863,NA,5.800000190734863,125,24.799999237060547,4484.70947265625
85,France,France,citroen,GSA,intermediate,1,Peugeot,5462,1299,48,920,5,5,418,163,135,6.300000190734863,8.199999809265137,NA,7.666666507720947,155,13.800000190734863,6373.00830078125
85,France,Italy,fiat,126,subcompact,0,Fiat,1016,652,17.5,580,4,2,305.5,137.5,133.5,6.099999904632568,6.699999809265137,7.300000190734863,NA,105,47,3023.52587890625
85,France,Italy,fiat,panda,subcompact,0,Fiat,20396,843,25,680,5,3,338,146,144.5,5.099999904632568,6.300000190734863,NA,6.300000190734863,125,24.200000762939453,3810.317138671875
85,France,Italy,fiat,uno,subcompact,0,Fiat,31234,903,33,700,5,3,364.5,155,142.5,5,6.599999904632568,NA,6.233333110809326,140,17.5,4372.310546875
85,France,Italy,fiat,regatta,intermediate,0,Fiat,12205,1302,50,890,5,4,426,165,141,5.400000095367432,NA,8.899999618530273,7.133333206176758,155,13.5,6170.6904296875
85,France,Italy,fiat,ritmo,compact,0,Fiat,9057,1116,40.5,815,5,5,401.5,165,140.5,5.599999904632568,NA,8.5,7.433333396911621,145,15.899999618530273,4821.90576171875
85,France,Italy,fiat,argenta,intermediate,0,Fiat,370,1995,90,1190,5,4,443.5,165.5,143.5,7.199999809265137,NA,10.5,8.899999618530273,175,10.699999809265137,9036.8583984375
85,France,Germany,ford,fiesta,subcompact,0,Ford,46359,957,33,750,5,3,365,158.5,133.5,5.199999809265137,7.099999904632568,NA,6.433333396911621,137,19.799999237060547,4585.8681640625
85,France,Germany,ford,escort,compact,0,Ford,38252,1117,37,790,5,3,397,164,138.5,5.300000190734863,7.099999904632568,NA,6.333333492279053,142,17,5811.0146484375
85,France,Germany,ford,orion,compact,0,Ford,13465,1297,50.5,875,5,4,419.5,164,139.5,5.900000095367432,7.699999809265137,NA,7.366666793823242,157,13.600000381469727,6541.6064453125
85,France,Belgium,ford,sierra,intermediate,0,Ford,30281,1598,55,990,5,4,439.5,170.5,141,6.300000190734863,8.100000381469727,10.100000381469727,NA,165,14,6856.32275390625
85,France,Germany,ford,scorpio,standard,0,Ford,4839,1796,66,1180,5,5,467,176,144,6.400000095367432,NA,9.699999809265137,7.933333396911621,179,13.100000381469727,10205.8046875
85,France,Japan,honda,civic,compact,0,Honda,6184,1342,52,740,5,3,381,163.5,134,NA,6.400000095367432,7.300000190734863,6.200000286102295,157,NA,6066.15966796875
85,France,Japan,honda,accord,standard,0,Honda,1283,1830,72,930,5,4,445.5,166.5,137.5,6.400000095367432,8.5,10.100000381469727,NA,175,11.199999809265137,9147.0087890625
85,France,Italy,innocenti,3S,subcompact,0,DeTomaso,1330,993,38,670,5,3,316,152,137,5.5,8.5,7.199999809265137,NA,145,17.399999618530273,3754.11767578125
85,France,Italy,lancia,Y10,subcompact,0,Fiat,3633,999,33,720,5,3,339,151,142,NA,5.800000190734863,6.300000190734863,5.433333396911621,145,16,5280.49267578125
85,France,Italy,lancia,delta,compact,0,Fiat,2616,1301,57.5,935,5,5,389.5,162,138,5.800000190734863,7.900000095367432,8.899999618530273,NA,160,14.300000190734863,6914.77001953125
85,France,Italy,lancia,thema,luxury,0,Fiat,1218,1995,88,1120,5,4,459,175.5,143.5,6.400000095367432,8.399999618530273,NA,8.133333206176758,195,9.699999809265137,12240.22265625
85,France,Italy,lancia,prisma,intermediate,0,Fiat,3005,1302,57.5,935,5,4,418,162,138.5,5.900000095367432,8,NA,7.599999904632568,160,14.300000190734863,7456.5322265625
85,France,Italy,lancia,a112,subcompact,0,Fiat,6071,903,31,655,5,3,327,148,136,5.599999904632568,NA,7.300000190734863,6.433333396911621,130,18.600000381469727,4253.16796875
85,France,Italy,lancia,beta,intermediate,0,Fiat,502,1995,99,1195,5,4,399.5,165,128.5,7.699999809265137,9.600000381469727,13.399999618530273,NA,190,9.600000381469727,11035.3076171875
85,France,Japan,mazda,323,compact,0,Mazda,6848,1071,40.5,765,5,3,395.5,163,137.5,5.599999904632568,NA,8.399999618530273,7.199999809265137,140,15.800000190734863,5169.2177734375
85,France,Japan,mazda,626,intermediate,0,Mazda,5661,1587,59,945,5,4,443,169,139.5,6.099999904632568,7.900000095367432,NA,7.733333110809326,165,12.5,6967.59765625
85,France,Japan,mazda,929,standard,0,Mazda,1283,1970,66,1185,5,5,474,169,145,6.199999809265137,8.300000190734863,NA,8.5,164,NA,7856.67138671875
85,France,Germany,mercedes,190,luxury,0,Mercedes,12462,1997,77,1080,5,4,442,168,138.5,NA,8.399999618530273,10.699999809265137,8.533332824707031,175,13.199999809265137,12521.21875
85,France,Germany,mercedes,200,luxury,0,Mercedes,8477,1997,80,1360,5,4,472.5,178.5,144,7.900000095367432,NA,12.399999618530273,9.966667175292969,168,14.399999618530273,15218.7890625
85,France,Japan,mitsubishi,colt,compact,0,Mitsubishi,1552,1299,51.5,775,5,3,387,163.5,134,6,NA,8,7.166666507720947,150,NA,5518.77783203125
85,France,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,462,1410,55,900,5,4,423,162,138,NA,10.399999618530273,9.600000381469727,8.933333396911621,145,NA,7305.130859375
85,France,Japan,nissan,micra,subcompact,0,Nissan,3953,988,37,610,4,3,364.5,156,139.5,4.800000190734863,6.900000095367432,NA,6.0333333015441895,145,NA,4597.1083984375
85,France,Japan,nissan,sunny,compact,0,Nissan,3862,1488,55,790,5,5,413.5,164,139,4.800000190734863,6.599999904632568,NA,6.366666793823242,165,NA,6516.87841796875
85,France,Japan,nissan,bluebird,intermediate,0,Nissan,3618,1809,66,975,5,4,436,169,139.5,8,10,NA,10,160,NA,7865.66357421875
85,France,Japan,nissan,cherry,subcompact,0,Nissan,1487,1488,55,780,5,3,396,162,139,5.099999904632568,NA,7.5,6.4666666984558105,160,NA,6516.87841796875
85,France,Japan,nissan,cedric,standard,0,Nissan,608,2825,69,1500,5,4,469,169,142.5,NA,11,13,11,120,NA,12698.80859375
85,France,Japan,nissan,stanza,intermediate,0,Nissan,497,1809,64.5,940,5,4,430,166.5,136.5,5.900000095367432,7.800000190734863,NA,7.800000190734863,170,NA,8090.4609375
85,France,Spain,opel,corsa,subcompact,0,GeneralMotors,44742,993,33,735,5,3,362,153,136.5,4.900000095367432,NA,7.199999809265137,6.233333110809326,140,19.5,4240.2421875
85,France,Germany,opel,kadet,compact,0,GeneralMotors,24514,1196,40.5,840,5,3,400,166.5,140,5.400000095367432,7.400000095367432,NA,7.066666603088379,150,16.5,5532.265625
85,France,Germany,opel,senator,luxury,0,GeneralMotors,484,1979,84.5,1335,5,4,484,172,141.5,7.5,9.800000190734863,NA,9.733333587646484,180,13.5,11618.6572265625
85,France,Germany,opel,ascona,intermediate,0,GeneralMotors,15117,1297,55,920,5,4,436.5,167,139.5,5.800000190734863,7.800000190734863,NA,7.5,160,15.5,5809.890625
85,France,Germany,opel,record,standard,0,GeneralMotors,1646,1796,66,1115,5,4,465,172.5,142,6.300000190734863,8.399999618530273,10.699999809265137,NA,173,14,8210.166015625
85,France,France,peugeot,205,subcompact,1,Peugeot,226974,954,33,740,5,3,370.5,156,137.5,NA,7.300000190734863,6.800000190734863,6.400000095367432,134,18.799999237060547,5102.90234375
85,France,France,peugeot,505,standard,1,Peugeot,34485,1796,66,1215,5,4,458,173.5,144,6.300000190734863,NA,11.300000190734863,8.633333206176758,157,14.5,8384.9453125
85,France,France,peugeot,305,compact,1,Peugeot,56735,1290,48,915,5,4,426.5,163,141,6,8.199999809265137,8.199999809265137,NA,152,17,6620.28564453125
