ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
70,Belgium,Germany,BMW,2500,luxury,0,BMW,1000,2494,110.5,1300,5,4,470,175,145,NA,10.899999618530273,10.899999618530273,10.899999618530273,190,10.399999618530273,5436.93603515625
70,Belgium,France,citroen,ami,subcompact,0,Fiat,3700,602,23.5,725,4,4,399,152.5,148.5,6.400000095367432,6.400000095367432,NA,6.400000095367432,125,NA,1646.183349609375
70,Belgium,France,citroen,d-ds 20,standard,0,Fiat,4650,1985,67,1260,5,4,487.5,180.5,147,10.399999618530273,10.399999618530273,10.399999618530273,NA,159,NA,2866.976806640625
70,Belgium,France,citroen,ds 21-23,standard,0,Fiat,1300,2175,78,1290,5,4,487.5,180.5,147,NA,10,10,10,178,NA,4090.287353515625
70,Belgium,Netherlands,daf,33,subcompact,0,DAF,7475,746,20.5,660,4,2,362,144,138,6,NA,7.5,6.833333492279053,112,17,1422.1614990234375
70,Belgium,Italy,fiat,124,intermediate,0,Fiat,4300,1197,44,885,5,4,403,162.5,142,8.899999618530273,8.899999618530273,8.899999618530273,NA,140,19.600000381469727,2011.162841796875
70,Belgium,Italy,fiat,124 S,intermediate,0,Fiat,3300,1438,51.5,925,5,4,405,161,142,8.800000190734863,8.800000190734863,NA,8.800000190734863,150,16.700000762939453,2262.872802734375
70,Belgium,Italy,fiat,125,compact,0,Fiat,2300,1608,66,1030,5,4,422,161,144,9.899999618530273,9.899999618530273,NA,9.899999618530273,160,14.800000190734863,2590.095947265625
70,Belgium,Italy,fiat,500/600,subcompact,0,Fiat,1100,499,13,520,4,2,297,132,132.5,5.300000190734863,NA,5.300000190734863,5.300000190734863,95,NA,1067.2503662109375
70,Belgium,Italy,fiat,850,subcompact,0,Fiat,7200,843,25,670,4,2,357.5,142.5,138.5,NA,6.300000190734863,6.300000190734863,6.300000190734863,120.5,35.29999923706055,1407.058837890625
70,Belgium,Germany,ford,12-15M,intermediate,0,Ford,7600,1305,37,870,5,2,432,160,140,NA,7.800000190734863,7.800000190734863,7.800000190734863,130,23,1834.9658203125
70,Belgium,Germany,ford,20-26M,standard,0,Ford,2500,1998,66,1095,5,2,472,175.5,148,9.199999809265137,9.199999809265137,NA,9.199999809265137,160,14.199999809265137,2791.4638671875
70,Belgium,Japan,honda,N600,subcompact,0,Honda,560,598,31,550,4,2,310,129.5,132.5,5.699999809265137,6,6.300000190734863,NA,130,NA,1432.2298583984375
70,Belgium,Italy,lancia,2000,standard,0,Fiat,90,1991,96.5,1240,5,4,458,164,150,10.800000190734863,10.800000190734863,NA,10.800000190734863,175,NA,4631.4638671875
70,Belgium,Italy,lancia,a111,compact,0,Fiat,1150,1438,55,930,4,4,402,161,134.5,8.5,8.5,NA,8.5,155,13,2439.06982421875
70,Belgium,Italy,lancia,fulvia,compact,0,Fiat,220,1298,62.5,1050,5,4,415.5,155.5,140,8.800000190734863,NA,8.800000190734863,8.800000190734863,162,15.699999809265137,3121.203857421875
70,Belgium,Italy,lancia,primula,subcompact,0,Fiat,800,1197,16,885,5,5,378.5,158,140,NA,8.399999618530273,8.399999618530273,8.399999618530273,145,NA,2101.778564453125
70,Belgium,Japan,nissan,1000,subcompact,0,Nissan,2650,988,41,645,5,2,382,144.5,134.5,8.199999809265137,8.199999809265137,NA,8.199999809265137,135,NA,1824.8974609375
70,Belgium,Germany,opel,admiral,luxury,0,GeneralMotors,150,2784,97,1475,6,4,490,183.5,144.5,13.399999618530273,NA,13.399999618530273,13.399999618530273,175,NA,4528.2626953125
70,Belgium,Germany,opel,olympia,intermediate,0,GeneralMotors,380,1100,44,770,4,2,418,157,140,8,9.5,NA,9.5,140,17,2378.659423828125
70,Belgium,UK,opel,viva,compact,0,GeneralMotors,5400,1159,42,795,5,2,410,160,135,NA,7.599999904632568,9.600000381469727,7.599999904632568,133,19.5,1683.9398193359375
70,Belgium,France,peugeot,204,subcompact,0,Peugeot,5550,1130,36,865,5,4,399,156,140,6.800000190734863,NA,8.5,7.666666507720947,140,NA,2104.295654296875
70,Belgium,France,peugeot,404,intermediate,0,Peugeot,6000,1618,50.5,1090,5,4,445,162,145,NA,10.5,11,10.5,150,NA,2607.715576171875
70,Belgium,France,renault,8-10,subcompact,0,Renault,6350,1108,31.5,765,5,4,399.5,149,140.5,NA,7,8,7,133,23.200000762939453,1583.255859375
70,Belgium,UK,rover,1100,subcompact,0,Rover,1880,1098,35.5,808,5,2,372,153,135,7.400000095367432,7.400000095367432,NA,7.400000095367432,125,21.799999237060547,1935.64990234375
70,Belgium,UK,rover,1300,subcompact,0,Rover,690,1296,45.5,914,4,2,394,157,133,8,9,NA,9,137,18.5,1906.7032470703125
70,Belgium,UK,rover,3500,standard,0,Rover,250,3528,117.5,1332,4,4,456,168,142,NA,12,13,12,190,10.100000381469727,5749.05615234375
70,Belgium,France,tal/simca,1000,subcompact,0,TalbotSimcaHillmanSunbeam,14100,944,32.5,775,5,4,380,148.5,140,7,NA,7,7,133,23.700000762939453,1432.2298583984375
70,Belgium,France,tal/simca,1301,compact,0,TalbotSimcaHillmanSunbeam,3800,1290,34,1000,5,4,446,158,142.5,8.5,8.5,NA,8.5,140,NA,2086.67578125
70,Belgium,France,tal/matra,bagheera,standard,0,TalbotMatra,64,1699,66,840,4,2,420,156,120,NA,9,9,9,175,NA,3974.500732421875
70,Belgium,UK,tal/sunb,chamois,subcompact,0,TalbotSimcaHillmanSunbeam,350,875,28.5,725,5,2,353,153,138,18.600000381469727,NA,18.600000381469727,18.600000381469727,128,NA,1658.7689208984375
70,Belgium,Germany,VW,411-412,intermediate,0,VW,2000,1679,59,1020,5,2,452.5,163.5,148.5,10.800000190734863,10.800000190734863,NA,10.800000190734863,155,15,2703.365478515625
70,Belgium,Germany,VW,berline,compact,0,VW,5000,1493,33,1010,5,2,434,164,147,8.399999618530273,8.399999618530273,8.399999618530273,NA,125,25,2212.53076171875
70,Belgium,Sweden,volvo,140,standard,0,Volvo,7728,1980,60.5,1180,5,4,464,173,144,NA,11.5,12,11.5,150,NA,3272.22998046875
70,Belgium,Germany,ford,17M,standard,0,Ford,5200,1498,44,1050,5,2,472,176,148,9.5,NA,9.5,9.5,135,19.100000381469727,2313.21484375
70,France,France,citroen,2CV6,subcompact,1,Fiat,48284,435,17.5,560,4,5,383,148,160,5.5,5.5,NA,5.5,102,NA,1102.5909423828125
70,France,France,citroen,dyane,subcompact,1,Fiat,38897,435,19,590,4,5,387,150,154,5.5,5.5,5.5,NA,104,NA,1240.864990234375
70,France,Italy,fiat,128,subcompact,0,Fiat,25016,1116,40.5,785,5,2,385,159,142,8,8,8,NA,135,19.100000381469727,1760.832763671875
70,France,Germany,ford,escort,compact,0,Ford,25582,1098,29.5,825,5,2,398,157,138,NA,8.199999809265137,8.199999809265137,8.199999809265137,125,28.399999618530273,1462.3193359375
70,France,Belgium,ford,taunus,intermediate,0,Ford,3443,1599,47,930,5,4,427,165,139,10.399999618530273,10.399999618530273,NA,10.399999618530273,139,16.200000762939453,2600.55908203125
70,France,Germany,mercedes,200,luxury,0,Mercedes,8995,1988,70,1330,5,4,468.5,177,144,10.899999618530273,10.899999618530273,NA,10.899999618530273,160,15.199999809265137,4090.60546875
70,France,Germany,opel,kadet,compact,0,GeneralMotors,22317,1078,33,745,5,2,410.5,157,140,7.5,8.800000190734863,10,NA,125,26,1519.573486328125
70,France,Germany,opel,record,standard,0,GeneralMotors,4159,1492,29.5,1025,5,2,455,175,146,9,NA,12,10.5,143,22,2101.116455078125
70,France,Germany,opel,commodor,standard,0,GeneralMotors,1205,2490,88.5,1145,5,2,457,175,144.5,10,NA,16,13,177,12,3395.634521484375
70,France,France,peugeot,504,standard,1,Peugeot,59683,1796,56,1200,6,4,449,169,146,NA,11.600000381469727,11.600000381469727,11.600000381469727,156,14.800000190734863,2592.63720703125
70,France,France,peugeot,304,compact,1,Peugeot,81344,1288,43,915,5,4,414,157,141,10.100000381469727,NA,10.100000381469727,10.100000381469727,150,15.600000381469727,2034.5
70,France,France,renault,4,subcompact,1,Renault,99599,747,20,650,4,5,367,148.5,155,5.5,6,6,NA,110,NA,1258.869384765625
70,France,France,renault,16,compact,1,Renault,85741,1470,40.5,980,5,4,423,165,145.5,8.5,10,NA,10,142,20,2171.333740234375
70,France,France,renault,6,subcompact,1,Renault,99739,845,25,750,5,5,385,154,150,NA,7,7,7,117,NA,1584.389404296875
70,France,France,renault,12,subcompact,1,Renault,89779,1289,39.5,880,5,4,434,163.5,143.5,8.25,8.25,NA,8.25,140,17,1886.86376953125
70,France,UK,rover,mini,subcompact,0,Rover,10613,848,25.5,634,4,2,305,141,135,NA,7.5,7.5,7.5,118,26,1475.462646484375
70,France,Germany,VW,kaefer,subcompact,0,VW,22006,1200,25,760,5,2,407,155,150,7.5,NA,7.5,7.5,115,37,1256.7088623046875
70,France,Italy,alfa romeo,1750,intermediate,0,AlfaRomeo,3522,1779,97,1110,5,4,439,156.5,143,NA,11.600000381469727,11.600000381469727,11.600000381469727,180,NA,4265.248046875
70,France,Italy,alfa romeo,giulia,compact,0,AlfaRomeo,1985,1300,62,1050,5,4,416,156,143,10.399999618530273,10.399999618530273,NA,10.399999618530273,175,16.399999618530273,3329.01806640625
70,France,Germany,audi,1200,compact,0,VW,764,1177,40.5,710,5,2,400,150,139,7,7.800000190734863,NA,7.800000190734863,144,14.5,2104.71728515625
70,France,Germany,audi,prinz1000,subcompact,0,VW,1427,996,29.5,660,5,2,379,149,136,7,NA,8.600000381469727,7.800000190734863,130,20,1790.5400390625
70,France,Germany,BMW,1502,compact,0,BMW,662,1573,62.5,930,5,2,423,159,141,9.899999618530273,9.899999618530273,9.899999618530273,NA,160,13.300000190734863,3150.7744140625
70,France,Germany,BMW,1800,intermediate,0,BMW,987,1766,66,1100,5,4,450,171,144.5,10.5,NA,10.5,10.5,160,13,3690.9072265625
70,France,Germany,BMW,2002,standard,0,BMW,2904,1990,73.5,940,5,2,423,159,141,NA,10,10,10,170,10.899999618530273,3456.849609375
70,France,Germany,BMW,2500,luxury,0,BMW,1175,2494,110.5,1300,5,4,470,175,145,10.899999618530273,10.899999618530273,NA,10.899999618530273,190,10.399999618530273,5923.4560546875
70,France,France,citroen,ami,subcompact,1,Fiat,74371,602,23.5,725,4,4,399,152.5,148.5,6.400000095367432,NA,6.400000095367432,6.400000095367432,125,NA,1587.990234375
70,France,France,citroen,d-ds 20,standard,1,Fiat,44669,1985,67,1260,5,4,487.5,180.5,147,10.399999618530273,NA,10.399999618530273,10.399999618530273,159,NA,2553.02734375
70,France,France,citroen,ds 21-23,standard,1,Fiat,16106,2175,78,1290,5,4,487.5,180.5,147,10,10,NA,10,178,NA,3543.270751953125
70,France,Netherlands,daf,33,subcompact,0,DAF,7393,746,20.5,660,4,2,362,144,138,6,7,7.5,NA,112,17,1452.056884765625
70,France,Italy,fiat,124,intermediate,0,Fiat,4470,1197,44,885,5,4,403,162.5,142,8.899999618530273,NA,8.899999618530273,8.899999618530273,140,19.600000381469727,1852.6552734375
70,France,Italy,fiat,125,compact,0,Fiat,3592,1608,66,1030,5,4,422,161,144,9.899999618530273,NA,9.899999618530273,9.899999618530273,160,14.800000190734863,2302.765869140625
70,France,Italy,fiat,500/600,subcompact,0,Fiat,9771,499,13,520,4,2,297,132,132.5,NA,5.300000190734863,5.300000190734863,5.300000190734863,95,NA,1031.653564453125
70,France,Italy,fiat,850,subcompact,0,Fiat,17243,843,25,670,5,2,357.5,142.5,138.5,NA,6.300000190734863,6.300000190734863,6.300000190734863,120.5,35.29999923706055,1249.507080078125
70,France,Germany,ford,12-15M,intermediate,0,Ford,4003,1305,37,890,5,4,432,160,140,7.800000190734863,7.800000190734863,7.800000190734863,NA,130,23,2044.4024658203125
70,France,Germany,ford,20-26M,standard,0,Ford,1076,1998,66,1105,5,2,472,175.5,148,NA,9.199999809265137,9.199999809265137,9.199999809265137,160,14.199999809265137,3166.078125
70,France,Japan,honda,N600,subcompact,0,Honda,1385,598,31,550,4,2,310,129.5,132.5,NA,6,6.300000190734863,6,130,NA,1506.9703369140625
70,France,Italy,lancia,2000,standard,0,Fiat,490,1991,96.5,1240,5,4,458,164,150,10.800000190734863,10.800000190734863,10.800000190734863,NA,175,NA,3814.237548828125
70,France,Italy,lancia,a111,compact,0,Fiat,3201,1438,55,930,5,4,402,161,134.5,8.5,8.5,8.5,NA,155,13,2580.57421875
70,France,Italy,lancia,fulvia,compact,0,Fiat,1450,1298,67.5,930,4,2,397.5,155.5,130,8.899999618530273,8.899999618530273,NA,8.899999618530273,173,13.5,3318.215576171875
70,France,Italy,lancia,primula,subcompact,0,Fiat,3223,1197,16,885,5,5,378.5,158,140,NA,8.399999618530273,8.399999618530273,8.399999618530273,145,NA,2294.6640625
70,France,Germany,opel,olympia,intermediate,0,GeneralMotors,1880,1078,44,770,5,2,418,157,140,8,9.5,NA,9.5,140,17,2155.129638671875
70,France,France,peugeot,204,subcompact,1,Peugeot,112764,1130,36,865,5,4,399,156,140,6.800000190734863,NA,8.5,7.666666507720947,140,NA,1953.4801025390625
70,France,France,peugeot,404,intermediate,1,Peugeot,24298,1618,50.5,1090,5,4,445,162,145,10,10.5,11,NA,150,NA,2214.544189453125
70,France,France,renault,8-10,subcompact,1,Renault,30519,1108,31.5,765,5,4,399.5,149,140.5,6,7,8,NA,133,23.200000762939453,1575.38720703125
70,France,UK,rover,1100,subcompact,0,Rover,1260,1098,35.5,808,5,2,372,153,135,7.400000095367432,7.400000095367432,NA,7.400000095367432,125,21.799999237060547,1925.5732421875
70,France,UK,rover,1300,subcompact,0,Rover,1623,1296,45.5,914,5,4,394,157,133,8,9,NA,9,137,18.5,2428.796875
70,France,France,tal/simca,1000,subcompact,1,TalbotSimcaHillmanSunbeam,88646,944,32.5,775,5,4,380,148.5,140,7,7,NA,7,133,23.700000762939453,1465.5601806640625
70,France,France,tal/simca,1200S,compact,1,TalbotSimcaHillmanSunbeam,1002,1204,62.5,890,4,2,340,153,127,8.5,NA,10,9.266666412353516,178,NA,2941.923095703125
70,France,France,tal/simca,1301,compact,1,TalbotSimcaHillmanSunbeam,24195,1290,34,1000,5,4,446,158,142.5,8.5,8.5,8.5,NA,140,NA,1799.542236328125
70,France,France,tal/matra,bagheera,standard,1,TalbotMatra,1017,1699,66,840,4,2,420,156,120,NA,9,9,9,175,NA,3332.619140625
70,France,Germany,VW,411-412,intermediate,0,VW,569,1679,59,1020,5,2,452.5,163.5,148.5,10.800000190734863,10.800000190734863,NA,10.800000190734863,155,15,2425.196044921875
70,France,Germany,VW,berline,compact,0,VW,787,1493,33,1010,5,2,434,164,147,8.399999618530273,8.399999618530273,NA,8.399999618530273,125,25,2331.572998046875
70,France,Sweden,volvo,140,standard,0,Volvo,3831,1985,60.5,1180,5,4,464,173,144,11,NA,12,11.5,150,NA,3492.8583984375
70,France,Germany,ford,17M,standard,0,Ford,2191,1498,44,1050,5,4,472,176,148,9.5,NA,9.5,9.5,135,19.100000381469727,2661.954345703125
70,Germany,Germany,audi,100/200,standard,1,VW,64557,1760,59,1050,5,4,459,173,142,8.899999618530273,NA,8.899999618530273,8.899999618530273,156,13.5,2632.1025390625
70,Germany,France,citroen,2CV6,subcompact,0,Fiat,17927,431,17,560,4,5,383,148,160,5.5,NA,5.5,5.5,102,NA,1158.23486328125
70,Germany,France,citroen,dyane,subcompact,0,Fiat,4026,431,17,590,4,5,387,150,154,5.5,NA,5.5,5.5,104,NA,1246.0631103515625
70,Germany,Italy,fiat,128,subcompact,0,Fiat,36296,1116,40.5,785,5,2,385,159,142,8,NA,8,8,135,19.100000381469727,1550.7174072265625
70,Germany,Germany,ford,escort,compact,1,Ford,40027,1098,32.5,825,5,2,398,157,138,8.199999809265137,8.199999809265137,8.199999809265137,NA,125,28.399999618530273,1535.347412109375
70,Germany,Belgium,ford,taunus,intermediate,1,Ford,25016,1285,40.5,880,5,4,427,165,139,9.399999618530273,9.399999618530273,NA,9.399999618530273,131,19.600000381469727,1826.2784423828125
70,Germany,Italy,lancia,a112,subcompact,0,Fiat,1702,896,32.5,655,4,2,323,148,129,NA,7.199999809265137,7.199999809265137,7.199999809265137,135,18.5,1504.8819580078125
70,Germany,Germany,mercedes,200,luxury,1,Mercedes,145391,1988,70.5,1330,5,4,468.5,177,144,10.899999618530273,NA,10.899999618530273,10.899999618530273,160,15.199999809265137,3640.7548828125
70,Germany,Germany,opel,kadet,compact,1,GeneralMotors,184402,1078,33,745,5,2,410.5,157,140,NA,8.800000190734863,10,8.766666412353516,125,26,1602.31640625
70,Germany,Germany,opel,record,standard,1,GeneralMotors,168510,1698,48.5,1025,5,4,455,176,145,9,NA,12,10.5,143,18,2222.328857421875
70,Germany,Germany,opel,commodor,standard,1,GeneralMotors,18739,2490,88.5,1145,5,2,457,175,144.5,NA,13,16,13,177,12,2968.594482421875
70,Germany,France,peugeot,504,standard,0,Peugeot,10344,1796,61,1200,6,4,449,169,146,11.600000381469727,11.600000381469727,NA,11.600000381469727,156,14.800000190734863,2826.971435546875
70,Germany,France,peugeot,304,compact,0,Peugeot,9397,1288,48,915,5,4,414,157,141,10.100000381469727,10.100000381469727,NA,10.100000381469727,150,15.600000381469727,2072.197509765625
70,Germany,France,renault,4,subcompact,0,Renault,84882,845,25,650,4,5,367,148.5,155,NA,6,6,5.833333492279053,110,NA,1261.1585693359375
70,Germany,France,renault,16,compact,0,Renault,32406,1565,48,980,5,4,423,165,145.5,8.5,10,NA,10,142,20,2194.333740234375
70,Germany,France,renault,12,subcompact,0,Renault,14066,1289,39.5,880,5,4,434,163.5,143.5,NA,8.25,8.25,8.25,140,17,1907.51953125
70,Germany,UK,rover,mini,subcompact,0,Rover,4523,828,25,634,4,2,305,141,135,7.5,NA,7.5,7.5,118,26,1370.9439697265625
70,Germany,Sweden,saab,99,standard,0,Saab,415,1697,59,1070,5,2,435.5,167.5,145,9,9,NA,9,155,14.5,3113.510986328125
70,Germany,Germany,VW,kaefer,subcompact,0,VW,315765,1192,25,760,5,2,407,155,150,NA,7.5,7.5,7.5,115,37,1288.60498046875
70,Germany,Italy,alfa romeo,1750,intermediate,0,AlfaRomeo,4898,1779,83,1110,5,4,439,156.5,143,11.600000381469727,NA,11.600000381469727,11.600000381469727,180,NA,3417.0673828125
70,Germany,Italy,alfa romeo,giulia,compact,0,AlfaRomeo,4165,1290,62,1000,5,4,416,156,143,9.699999809265137,NA,9.699999809265137,9.699999809265137,155,16.399999618530273,2593.677734375
70,Germany,Germany,audi,1200,compact,1,VW,36397,1177,40.5,710,5,2,400,150,139,7,NA,8.600000381469727,7.800000190734863,144,14.5,1605.6099853515625
70,Germany,Germany,audi,60-75,intermediate,1,VW,37506,1496,40.5,945,5,2,438,163,145,8.699999809265137,8.699999809265137,8.699999809265137,NA,138,18,2055.729736328125
70,Germany,Germany,audi,prinz1000,subcompact,1,VW,47888,996,29.5,660,5,2,379,149,136,7,NA,8.600000381469727,7.800000190734863,130,20,1479.35693359375
70,Germany,Germany,audi,prinz4,subcompact,1,VW,3972,583,22,555,5,2,344,149,136,5.5,NA,6.5,6,120,31,1287.232666015625
70,Germany,Germany,audi,ro 80,standard,1,VW,4239,995,84.5,1280,5,4,478,176,141,NA,11.199999809265137,11.199999809265137,11.199999809265137,180,12.800000190734863,4254.18017578125
70,Germany,Germany,BMW,1502,compact,1,BMW,20170,1573,62.5,930,5,2,423,159,141,9.899999618530273,9.899999618530273,NA,9.899999618530273,160,13.300000190734863,2813.248291015625
70,Germany,Germany,BMW,1800,intermediate,1,BMW,18998,1766,66,1100,5,4,450,171,144.5,10.5,NA,10.5,10.5,160,13,3200.515869140625
70,Germany,Germany,BMW,2002,standard,1,BMW,25871,1990,73.5,940,5,2,423,159,141,NA,10,10,10,170,10.899999618530273,2738.86865234375
70,Germany,Germany,BMW,2500,luxury,1,BMW,21428,2494,110.5,1300,5,4,470,175,145,10.899999618530273,NA,10.899999618530273,10.899999618530273,190,10.399999618530273,4487.47412109375
70,Germany,France,citroen,ami,subcompact,0,Fiat,3222,597,23.5,725,4,4,399,152.5,148.5,NA,6.400000095367432,6.400000095367432,6.400000095367432,125,NA,1550.7174072265625
70,Germany,France,citroen,d-ds 20,standard,0,Fiat,2916,1972,57.5,1260,5,4,487.5,180.5,147,10.399999618530273,10.399999618530273,NA,10.399999618530273,159,NA,3290.265380859375
70,Germany,France,citroen,ds 21-23,standard,0,Fiat,2564,2160,76.5,1290,5,4,487.5,180.5,147,10,10,10,NA,178,NA,3869.1083984375
70,Germany,Netherlands,daf,33,subcompact,0,DAF,11746,746,20.5,660,4,2,362,144,138,NA,7,7.5,6.833333492279053,112,17,1288.60498046875
70,Germany,Italy,fiat,124,intermediate,0,Fiat,7135,1197,44,885,5,4,403,162.5,142,8.899999618530273,NA,8.899999618530273,8.899999618530273,140,19.600000381469727,1784.0111083984375
70,Germany,Italy,fiat,124 S,intermediate,0,Fiat,20164,1438,51.5,925,5,4,405,161,142,8.800000190734863,NA,8.800000190734863,8.800000190734863,150,16.700000762939453,1962.4122314453125
70,Germany,Italy,fiat,125,compact,0,Fiat,22437,1597,66,1030,5,4,422,161,144,9.899999618530273,NA,9.899999618530273,9.899999618530273,160,14.800000190734863,2140.813232421875
70,Germany,Italy,fiat,500/600,subcompact,0,Fiat,10983,499,13,520,4,2,297,132,132.5,5.300000190734863,5.300000190734863,NA,5.300000190734863,95,NA,988.06768798828125
70,Germany,Italy,fiat,850,subcompact,0,Fiat,29311,843,25,670,5,2,357.5,142.5,138.5,6.300000190734863,6.300000190734863,6.300000190734863,NA,120.5,35.29999923706055,1193.9151611328125
70,Germany,Germany,ford,20-26M,standard,1,Ford,30110,1985,66,1095,5,2,472,175.5,148,9.199999809265137,9.199999809265137,NA,9.199999809265137,160,14.199999809265137,2606.302978515625
70,Germany,Japan,honda,N600,subcompact,0,Honda,1128,598,31,550,4,2,310,129.5,132.5,5.699999809265137,6,NA,6,130,NA,1343.22314453125
70,Germany,Italy,lancia,a111,compact,0,Fiat,2784,1427,51.5,930,5,4,402,161,134.5,8.5,NA,8.5,8.5,155,13,2163.044921875
70,Germany,Italy,lancia,primula,subcompact,0,Fiat,643,1197,13,885,5,5,378.5,158,140,8.399999618530273,8.399999618530273,8.399999618530273,NA,145,NA,1742.567138671875
70,Germany,Germany,opel,admiral,luxury,1,GeneralMotors,9515,2753,97,1475,6,4,490,183.5,144.5,NA,13.399999618530273,13.399999618530273,13.399999618530273,175,NA,3964.89599609375
