ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
80,Belgium,Italy,lancia,beta,intermediate,0,Fiat,742,1301,60,1080,5,4,429.5,170.5,140,7.599999904632568,9.800000190734863,11.5,NA,160,14.5,6454.9482421875
80,Belgium,Italy,lancia,gamma,luxury,0,Fiat,59,2484,103,1320,5,4,458,173,141,8.5,10.5,NA,11.866666793823242,195,10,11324.470703125
80,Belgium,Japan,mazda,323,compact,0,Mazda,7169,985,33,810,5,3,382,159.5,137.5,7,9.800000190734863,8.899999618530273,NA,125,NA,3555.8837890625
80,Belgium,Japan,mazda,626,intermediate,0,Mazda,3940,1586,55,995,5,4,430.5,166,137,NA,9.199999809265137,9.399999618530273,8.59999942779541,160,13.5,5173.66552734375
80,Belgium,Japan,mazda,929,standard,0,Mazda,1062,1970,64,1105,5,4,466.5,169,141,8,NA,10.800000190734863,10.033333778381348,165,NA,6467.890625
80,Belgium,Germany,mercedes,200,luxury,0,Mercedes,7182,1988,69,1340,5,4,472.5,178.5,144,9.399999618530273,12.5,NA,12.333333015441895,160,15.199999809265137,10580.291015625
80,Belgium,Japan,mitsubishi,colt,compact,0,Mitsubishi,6644,1244,40.5,790,5,3,379,158.5,135,9,10,NA,10,147,NA,3881.38134765625
80,Belgium,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,4318,1244,40.5,835,5,4,422.5,162,138,7.400000095367432,NA,7.400000095367432,7.400000095367432,150,NA,4528.494140625
80,Belgium,Japan,mitsubishi,sapporo,standard,0,Mitsubishi,809,1597,55,985,5,4,430,165,136,9,NA,14,11.5,152,NA,6308.0537109375
80,Belgium,Japan,mitsubishi,galant,intermediate,0,Mitsubishi,2014,1597,55,985,5,4,430,165,136,9,NA,14,11.5,152,NA,5175.60693359375
80,Belgium,Japan,mitsubishi,celeste,compact,0,Mitsubishi,377,1597,54,945,5,2,411.5,161,133,7,9.699999809265137,10.600000381469727,NA,161,NA,5337.384765625
80,Belgium,Japan,nissan,sunny,compact,0,Nissan,1416,1171,38,720,5,4,394,158,137,6.5,NA,8.300000190734863,8.066666603088379,150,NA,4042.8359375
80,Belgium,Japan,nissan,bluebird,intermediate,0,Nissan,1126,1595,59.5,980,5,4,435,164,139,7,9.5,NA,9.5,160,NA,6145.9521484375
80,Belgium,Japan,nissan,laurel,standard,0,Nissan,246,1998,71.5,1170,5,4,450,167,140.5,6.699999809265137,NA,12,9.199999809265137,165,NA,7603.5732421875
80,Belgium,Japan,nissan,cherry,subcompact,0,Nissan,7206,1171,38,780,5,2,389,160,136,6,8.699999809265137,7.699999809265137,NA,140,NA,4397.13037109375
80,Belgium,Japan,nissan,violet,intermediate,0,Nissan,433,1595,60,915,5,4,408,160,139,7.099999904632568,NA,9.600000381469727,8.833333969116211,155,NA,5335.443359375
80,Belgium,Germany,opel,kadet,compact,0,GeneralMotors,11632,1196,39,815,5,3,400,163.5,138,6.5,NA,9.800000190734863,8.533333778381348,140,18.5,4662.4462890625
80,Belgium,Germany,opel,senator,luxury,0,GeneralMotors,362,2784,103,1370,5,4,481,173,141.5,8.699999809265137,NA,15.600000381469727,11.833333015441895,190,10.5,11382.7109375
80,Belgium,Germany,opel,ascona,intermediate,0,GeneralMotors,9084,1297,44,915,5,4,433.5,167,138,NA,9.5,10.199999809265137,8.899999618530273,145,18,5270.732421875
80,Belgium,Germany,opel,record,standard,0,GeneralMotors,10813,1698,44,1100,5,4,459.5,172.5,142,7.400000095367432,10.100000381469727,12.199999809265137,NA,146,20.5,6416.12158203125
80,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,185,2784,103,1375,5,3,469,173.5,138,NA,10.600000381469727,16,11.633333206176758,195,10,12463.388671875
80,Belgium,Germany,opel,commodor,standard,0,GeneralMotors,653,2490,85,1200,5,2,470.5,172,141,NA,11.199999809265137,14.199999809265137,11.366666793823242,180,11.5,7949.7783203125
80,Belgium,France,peugeot,505,standard,0,Peugeot,6610,1971,69,1200,5,4,458,172.5,145,NA,9.699999809265137,11.399999618530273,9.399999618530273,164,13.100000381469727,8059.78759765625
80,Belgium,France,peugeot,305,compact,0,Peugeot,8377,1290,48,925,5,4,423.5,163,140,6.5,9.100000381469727,NA,8.366666793823242,147,16.899999618530273,5827.2490234375
80,Belgium,France,peugeot,104,subcompact,0,Peugeot,2605,954,33,780,5,5,358,152,140,6.900000095367432,NA,8.800000190734863,8,135,19.299999237060547,4445.66357421875
80,Belgium,France,peugeot,604,standard,0,Peugeot,732,2664,100,1390,5,4,472,177,143,9,11.300000190734863,16,NA,182,10.399999618530273,11146.5146484375
80,Belgium,France,peugeot,504,standard,0,Peugeot,4608,1796,48,1160,5,4,449,169,146,7.900000095367432,10.5,12.800000190734863,NA,154,15.800000190734863,6662.0244140625
80,Belgium,France,peugeot,304,compact,0,Peugeot,417,1290,33,950,5,5,401,157,141,NA,8.899999618530273,9.5,8.333333015441895,150,16,5519.87060546875
80,Belgium,France,renault,4,subcompact,0,Renault,7753,845,25,695,4,5,367,148.5,155,6.099999904632568,6.699999809265137,7.400000095367432,NA,110,NA,3232.327392578125
80,Belgium,France,renault,5,subcompact,0,Renault,11694,845,26,730,5,3,352.5,152.5,140,6.5,NA,8,7.233333110809326,123,NA,4183.5830078125
80,Belgium,France,renault,18,intermediate,0,Renault,7481,1397,47,920,5,4,437,168,140.5,NA,8.399999618530273,9.399999618530273,8.033332824707031,153,NA,5468.1015625
80,Belgium,France,renault,20,standard,0,Renault,3232,1647,71,1185,5,5,452,173,143,7.300000190734863,9.699999809265137,11,NA,160,NA,7529.1552734375
80,Belgium,France,renault,14,compact,0,Renault,4279,1218,43.5,865,5,5,402.5,162.5,140.5,6.5,8.5,NA,8.100000381469727,145,15.699999809265137,5225.4345703125
80,Belgium,France,renault,30,standard,0,Renault,236,2664,94,1320,5,5,452,173,143,8.5,11.600000381469727,NA,12.466666221618652,183,NA,9962.298828125
80,Belgium,France,renault,12,subcompact,0,Renault,167,1289,40,900,5,4,435,162,143.5,NA,9.300000190734863,9.800000190734863,8.566666603088379,140,17,5348.3857421875
80,Belgium,UK,rover,mini,subcompact,0,Rover,974,848,24,620,4,2,316.5,141,134.5,5.800000190734863,8.5,7.300000190734863,NA,126,22.700000762939453,2996.13134765625
80,Belgium,UK,rover,2000,standard,0,Rover,610,2597,101,1350,5,5,470,177,138,NA,9.399999618530273,15.300000190734863,10.699999809265137,191,11.300000190734863,10735.5986328125
80,Belgium,UK,rover,allegro,compact,0,Rover,880,1098,33,800,5,2,391,161.5,139.5,6.900000095367432,9,8.899999618530273,NA,126,22,4135.0498046875
80,Belgium,Sweden,saab,900,standard,0,Saab,367,1985,79,1185,5,3,474,169,142,NA,9.699999809265137,12.699999809265137,9.866666793823242,169,13,9994.654296875
80,Belgium,Sweden,saab,99,standard,0,Saab,207,1985,73.5,1130,5,2,448,169,144,6.199999809265137,8.199999809265137,11.399999618530273,NA,160,14.399999618530273,8079.201171875
80,Belgium,Japan,toyota,starlet,subcompact,0,Toyota,10179,993,34,695,4.5,3,368,152.5,138,6.300000190734863,8.899999618530273,NA,8.233333587646484,140,NA,3557.501708984375
80,Belgium,Japan,toyota,corolla,compact,0,Toyota,12070,1290,44,790,5,2,405,161,139,6.400000095367432,8.5,NA,7.800000190734863,145,NA,4139.90283203125
80,Belgium,Japan,toyota,carina,intermediate,0,Toyota,1853,1588,55,925,5,4,436,163,139,7,9.5,11,NA,150,NA,4689.94873046875
80,Belgium,Japan,toyota,tercel,compact,0,Toyota,5477,1295,48,770,5,2,396,155,137.5,NA,7.699999809265137,8.300000190734863,7.300000190734863,150,NA,4300.0634765625
80,Belgium,Japan,toyota,cressida,standard,0,Toyota,421,1968,65,1055,5,4,461.5,168,141.5,7.900000095367432,10.699999809265137,12,NA,155,NA,5929.16943359375
80,Belgium,Japan,toyota,crown,standard,0,Toyota,1181,2759,106,1385,5.5,4,474,169,143.5,7.900000095367432,NA,15.199999809265137,11.033332824707031,160,NA,10418.5126953125
80,Belgium,Japan,toyota,corona,intermediate,0,Toyota,1103,1770,63,1030,5,4,426,164.5,140,7.5,10,12,NA,155,NA,6404.796875
80,Belgium,Germany,VW,polo,subcompact,0,VW,5173,895,29.5,685,4.5,3,360.5,156,134.5,6.199999809265137,8.600000381469727,NA,7.900000095367432,135,21.200000762939453,3953.858154296875
80,Belgium,Germany,VW,golf,compact,0,VW,19958,1093,37,750,5,3,381.5,161,141,6.599999904632568,9.199999809265137,NA,8.566666603088379,140,15.800000190734863,4762.7490234375
80,Belgium,Germany,VW,jetta,compact,0,VW,2400,1272,44,810,5,4,419,161,141,6.800000190734863,NA,10.100000381469727,8.800000190734863,148,14,5756.06689453125
80,Belgium,Germany,VW,passat,intermediate,0,VW,4645,1297,44,885,5,4,429,161.5,136,6.800000190734863,9.5,NA,8.866666793823242,150,16.5,5765.7734375
80,Belgium,Germany,VW,derby,compact,0,VW,1867,1092,37,700,4.5,2,391.5,156,135,6.400000095367432,NA,9.5,8.266666412353516,145,15.399999618530273,4219.17431640625
80,Belgium,Netherlands,volvo,340,compact,0,Volvo,4053,1397,51,990,5,3,420.5,166,139,7.699999809265137,10.699999809265137,11,NA,150,15.899999618530273,5710.76904296875
80,Belgium,Sweden,volvo,240,standard,0,Volvo,5985,1986,71.5,1250,5,4,489,171,143,8.899999618530273,12.800000190734863,NA,12,150,15.5,7833.29833984375
80,Belgium,France,talbot,horizon,compact,0,Peugeot,4767,1118,43.5,945,5,5,396,168,141,NA,8.699999809265137,9.600000381469727,8.300000190734863,147,16.899999618530273,4740.10009765625
80,Belgium,France,talbot,solara,intermediate,0,Peugeot,1751,1442,51.5,1040,5,4,439,168,139,6.300000190734863,8.399999618530273,NA,8.233333587646484,157,16.5,5820.77783203125
80,Belgium,France,talbot,1510,intermediate,0,Peugeot,3188,1294,50,1040,5,5,432,168,139,6.699999809265137,NA,9.300000190734863,8.266666412353516,153,16.700000762939453,5626.64404296875
80,Belgium,France,talbot,simca,subcompact,0,Peugeot,2428,1118,43,910,5,3,394.5,159,145.5,7.199999809265137,10.100000381469727,NA,9,136,19.700000762939453,3876.20458984375
80,France,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,4420,1779,89.5,1060,4,3,428,162,143,NA,9.5,12.699999809265137,9.899999618530273,180,NA,8776.2216796875
80,France,Italy,alfa romeo,giulletta,intermediate,0,AlfaRomeo,3414,1570,80,1070,5,4,421,165,140,7,NA,10.800000190734863,9.100000381469727,175,NA,8392.150390625
80,France,Italy,alfa romeo,sud,compact,0,AlfaRomeo,17225,1186,46.5,860,5,3,399.5,159,137,6.599999904632568,9,NA,8.633333206176758,150,13.600000381469727,5992.2392578125
80,France,Germany,audi,80/90,intermediate,0,VW,9454,1296,44,890,5,4,438.5,168,136.5,7,9.399999618530273,NA,8.766666412353516,145,17.5,7177.119140625
80,France,Germany,audi,100/200,standard,0,VW,8001,1588,63,1110,5,4,468.5,177,139,7,9.199999809265137,NA,9.600000381469727,160,13.399999618530273,8612.9013671875
80,France,Germany,BMW,3,standard,0,BMW,10437,1573,66,1020,5,2,435.5,161,138,7.400000095367432,NA,11.100000381469727,9.533333778381348,160,13.800000190734863,9268.1572265625
80,France,Germany,BMW,5,luxury,0,BMW,4874,1766,66,1240,5,4,462,169,142.5,7.800000190734863,10.600000381469727,12.600000381469727,NA,160,14.800000190734863,10448.3701171875
80,France,France,citroen,2CV6,subcompact,1,Peugeot,41165,602,21.5,560,4,5,383,148,160,NA,6.400000095367432,6.900000095367432,6.433333396911621,110,NA,3585.867431640625
80,France,France,citroen,CX,standard,1,Peugeot,47064,1995,78,1230,5,4,467,175,136,7.900000095367432,9.699999809265137,12,NA,176,12.100000381469727,9135.16796875
80,France,France,citroen,visa,subcompact,1,Peugeot,64766,652,25.5,735,4.5,5,369,151,141,5.800000190734863,6.699999809265137,NA,6.733333110809326,124,26.200000762939453,4935.5029296875
80,France,France,citroen,LNA,subcompact,1,Peugeot,13405,652,25.5,710,4,3,340,152,138,5.699999809265137,NA,7.199999809265137,6.433333396911621,125,23.799999237060547,4827.8193359375
80,France,France,citroen,GSA,intermediate,1,Peugeot,82991,1299,48,955,5,5,419.5,163,135,6.699999809265137,NA,9.399999618530273,8.366666793823242,155,14,6945.59912109375
80,France,France,citroen,dyane,subcompact,1,Peugeot,11488,602,22,600,4,5,387,150,154,5.699999809265137,NA,7.199999809265137,6.433333396911621,120,NA,4450.92626953125
80,France,France,citroen,G special,intermediate,1,Peugeot,10038,1129,41,925,5,4,412,161,135,6.400000095367432,8.399999618530273,8.699999809265137,NA,149,17.5,6407.1806640625
80,France,Italy,fiat,126,subcompact,0,Fiat,3663,652,17.5,600,4,2,305.5,137.5,133.5,6.099999904632568,6.699999809265137,NA,6.699999809265137,105,50,3228.71630859375
80,France,Italy,fiat,panda,subcompact,0,Fiat,7265,903,33,680,5,3,338,146,144.5,5.800000190734863,NA,8.399999618530273,7.233333110809326,140,19.100000381469727,4289.40087890625
80,France,Italy,fiat,ritmo,compact,0,Fiat,18140,1116,44,860,5,3,394,165,140,NA,9.399999618530273,9.5,8.666666030883789,145,17.100000381469727,5016.26611328125
80,France,Italy,fiat,127,subcompact,0,Fiat,9584,903,34.5,705,5,3,371,153.5,137,NA,7.900000095367432,8.399999618530273,7.366666793823242,135,19.100000381469727,4217.61181640625
80,France,Italy,fiat,argenta,intermediate,0,Fiat,3111,1585,72,1105,5,4,439,164,143.5,NA,9.300000190734863,11.600000381469727,9.300000190734863,165,12.5,7807.06884765625
80,France,Italy,fiat,131F,compact,0,Fiat,10891,1297,48,1015,5,5,426.5,165,138,6.800000190734863,9.300000190734863,9.899999618530273,NA,150,16.200000762939453,5877.7353515625
80,France,Germany,ford,fiesta,subcompact,0,Ford,30492,957,29.5,715,5,3,365,156.5,136,5.599999904632568,NA,7.900000095367432,7.233333110809326,131,19.700000762939453,4657.3203125
80,France,Germany,ford,escort,compact,0,Ford,14354,1117,40.5,765,5,3,397,164,138,6.099999904632568,NA,9,7.699999809265137,146,15.800000190734863,5522.37939453125
80,France,Germany,ford,granada,standard,0,Ford,4615,1699,54.5,1185,5,4,463.5,179,142,7.900000095367432,NA,11.5,9.866666793823242,149,17.200000762939453,7936.2890625
80,France,Belgium,ford,taunus,intermediate,0,Ford,18146,1294,46,965,5,2,434,170,136,8.800000190734863,10,11.300000190734863,NA,142,17.700000762939453,5626.4736328125
80,France,Japan,honda,civic,compact,0,Honda,3605,1335,44,720,4.5,3,376,158,133.5,5.5,7.699999809265137,9.300000190734863,NA,150,NA,5114.97607421875
80,France,Japan,honda,accord,standard,0,Honda,3072,1602,59,895,5,4,432.5,162,136,7.099999904632568,9.5,NA,8.800000190734863,147,NA,6505.890625
80,France,Italy,innocenti,90,subcompact,0,DeTomaso,4077,998,36,720,5,3,312,150,138,6,NA,8.399999618530273,7.833333492279053,136,16.399999618530273,4756.0302734375
80,France,Italy,lancia,delta,compact,0,Fiat,2740,1301,55,955,5,5,388.5,162,138,6.900000095367432,9.100000381469727,NA,8.733333587646484,155,15,7534.27001953125
80,France,Italy,lancia,a112,subcompact,0,Fiat,8452,903,31,655,5,3,327,148,136,NA,7.599999904632568,8.699999809265137,7.400000095367432,135,16,5061.13427734375
80,France,Italy,lancia,beta,intermediate,0,Fiat,3870,1301,60,1080,5,4,429.5,170.5,140,7.599999904632568,9.800000190734863,NA,9.633333206176758,160,14.5,8679.306640625
80,France,Japan,mazda,323,compact,0,Mazda,7239,985,33,810,5,3,382,159.5,137.5,NA,9.800000190734863,8.899999618530273,8.566666603088379,125,NA,4468.87353515625
80,France,Japan,mazda,626,intermediate,0,Mazda,3009,1586,55,995,5,4,430.5,166,137,7.199999809265137,9.199999809265137,NA,8.59999942779541,160,13.5,5563.658203125
80,France,Japan,mazda,929,standard,0,Mazda,2432,1970,66,1105,5,4,466.5,169,141,8,NA,10.800000190734863,10.033333778381348,165,NA,7160.96630859375
80,France,Germany,mercedes,200,luxury,0,Mercedes,14258,1997,80,1340,5,4,472.5,178.5,144,NA,10.199999809265137,12.399999618530273,10.166666030883789,168,14.399999618530273,11504.9267578125
80,France,Japan,mitsubishi,colt,compact,0,Mitsubishi,1916,1244,51.52000045776367,790,5,3,379,158.5,135,NA,10,11,10,147,NA,6093.10302734375
80,France,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,649,1411,60,865,5,4,411.5,161,133,8,10,12,NA,155,NA,6833.42822265625
80,France,Japan,nissan,sunny,compact,0,Nissan,1665,1171,38,720,5,4,394,158,137,6.5,NA,8.300000190734863,8.066666603088379,150,NA,5976.44580078125
80,France,Japan,nissan,bluebird,intermediate,0,Nissan,1119,1770,63.5,995,5,4,435,164,139,10,NA,15,12.5,170,NA,7656.3115234375
80,France,Japan,nissan,cherry,subcompact,0,Nissan,10296,998,37,780,5,2,389,160,136,NA,9.199999809265137,8.600000381469727,8.033333778381348,140,NA,5114.97607421875
80,France,Japan,nissan,cedric,standard,0,Nissan,694,2792,62.5,1390,5.5,4,469,169,141,7.599999904632568,10.899999618530273,10.899999618530273,NA,120,NA,12200.5634765625
80,France,Japan,nissan,violet,intermediate,0,Nissan,1334,1397,46.5,870,5,4,408,160,139,6.599999904632568,NA,8.800000190734863,8.233333587646484,145,NA,6457.4326171875
80,France,Germany,opel,kadet,compact,0,GeneralMotors,18574,1196,39,815,5,3,400,163.5,138,6.5,NA,9.800000190734863,8.533333778381348,140,18.5,5543.916015625
80,France,Germany,opel,ascona,intermediate,0,GeneralMotors,8090,1297,44,915,5,4,433.5,167,138,7,NA,10.199999809265137,8.899999618530273,145,18,5972.85595703125
80,France,Germany,opel,record,standard,0,GeneralMotors,4030,1979,73.5,1100,5,4,459.5,172.5,142,7,9.399999618530273,NA,9.333333015441895,173,12.5,7676.95068359375
80,France,France,peugeot,505,standard,1,Peugeot,50409,1971,70.5,1200,5,4,458,172.5,145,NA,9.699999809265137,11.399999618530273,9.399999618530273,164,13.100000381469727,8883.9052734375
80,France,France,peugeot,305,compact,1,Peugeot,116988,1290,48,925,5,4,423.5,163,140,6.5,9.100000381469727,NA,8.366666793823242,147,16.899999618530273,6191.81298828125
80,France,France,peugeot,104,subcompact,1,Peugeot,94596,954,33,780,5,5,358,152,140,6.900000095367432,8.300000190734863,NA,8,135,19.299999237060547,5222.65966796875
80,France,France,peugeot,604,standard,1,Peugeot,8705,2664,100,1390,5,4,472,177,143,9,11.300000190734863,NA,12.100000381469727,182,10.399999618530273,11575.998046875
80,France,France,peugeot,504,standard,1,Peugeot,20739,1796,53.5,1160,5,4,449,169,146,7.900000095367432,10.5,NA,10.399999618530273,154,15.800000190734863,7573.75390625
80,France,France,renault,4,subcompact,1,Renault,84272,1126,33,720,4,5,367,148.5,155,5.599999904632568,NA,7,6.300000190734863,120,NA,4181.71728515625
80,France,France,renault,5,subcompact,1,Renault,300395,845,26,730,5,3,352.5,152.5,140,NA,7.199999809265137,8,7.233333110809326,123,NA,4899.6083984375
80,France,France,renault,18,intermediate,1,Renault,157400,1397,47,920,5,4,437,168,140.5,6.300000190734863,NA,9.399999618530273,8.033332824707031,153,NA,6209.76025390625
80,France,France,renault,20,standard,1,Renault,64501,1995,76.5,1280,5,5,452,173,143,8.100000381469727,10.399999618530273,12.399999618530273,NA,170,NA,8686.4853515625
80,France,France,renault,14,compact,1,Renault,91395,1218,43.5,865,5,5,402.5,162.5,140.5,6.5,8.5,9.300000190734863,NA,145,15.699999809265137,6137.97119140625
80,France,France,renault,30,standard,1,Renault,7340,2664,94,1320,5,5,452,173,143,8.5,11.600000381469727,NA,12.466666221618652,183,NA,10911.94921875
80,France,UK,rover,mini,subcompact,0,Rover,13933,998,29.5,620,4,2,316.5,141,134.5,5.800000190734863,NA,7.300000190734863,7.200000286102295,126,22.700000762939453,3759.9560546875
80,France,UK,rover,2000,standard,0,Rover,2677,2597,101.5,1350,5,5,470,177,138,NA,9.399999618530273,15.300000190734863,10.699999809265137,191,11.300000190734863,11486.26171875
80,France,UK,rover,allegro,compact,0,Rover,2040,1098,33,800,5,2,391,161.5,139.5,6.900000095367432,NA,8.899999618530273,8.266666412353516,126,22,5222.65966796875
80,France,UK,rover,princess,intermediate,0,Rover,657,1994,68.5,1145,5,4,445.5,173,141,NA,10.199999809265137,10.399999618530273,9.366666793823242,160,14,7627.595703125
80,France,Japan,toyota,starlet,subcompact,0,Toyota,2889,993,34.5,695,4.5,3,368,152.5,138,6.300000190734863,8.899999618530273,9.5,NA,140,NA,4657.3203125
80,France,Japan,toyota,corolla,compact,0,Toyota,1978,1290,44,790,5,2,405,161,139,6.400000095367432,NA,8.5,7.800000190734863,145,NA,6003.36669921875
80,France,Japan,toyota,carina,intermediate,0,Toyota,787,1587,55,925,5,4,436,163,139,7,NA,11,9.166666984558105,150,NA,6182.83935546875
80,France,Japan,toyota,tercel,compact,0,Toyota,3541,1295,48,770,5,2,396,155,137.5,5.900000095367432,NA,8.300000190734863,7.300000190734863,150,NA,5689.2890625
80,France,Japan,toyota,corona,intermediate,0,Toyota,445,1770,63.5,1030,5,4,426,164.5,140,7.5,10,12,NA,155,NA,7349.4130859375
80,France,Germany,VW,polo,subcompact,0,VW,10732,895,29.5,700,4.5,3,360.5,156,134.5,NA,8.600000381469727,8.899999618530273,7.900000095367432,135,21.200000762939453,4989.34521484375
80,France,Germany,VW,golf,compact,0,VW,47194,1093,37,750,5,3,381.5,161,141,6.599999904632568,NA,9.899999618530273,8.566666603088379,140,15.800000190734863,5621.08935546875
80,France,Germany,VW,jetta,compact,0,VW,2425,1272,44,810,5,4,419,161,141,NA,9.5,10.100000381469727,8.800000190734863,148,14,5920.80908203125
