ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
81,Belgium,Germany,ford,escort,compact,0,Ford,10669,1116,40.5,765,5,3,397,164,138,6.099999904632568,8,9,NA,146,16.399999618530273,4544.86962890625
81,Belgium,Germany,ford,granada,standard,0,Ford,3137,1699,54,1185,5,4,463.5,179,142,7.900000095367432,10.199999809265137,11.5,NA,149,17.200000762939453,6380.4619140625
81,Belgium,Belgium,ford,taunus,intermediate,0,Ford,7111,1294,46,965,5,2,434,170.5,136.5,7.599999904632568,9.399999618530273,NA,9.033332824707031,142,17.700000762939453,5054.28173828125
81,Belgium,Japan,honda,civic,compact,0,Honda,9396,1335,44,720,4.5,3,376,158,133.5,5.199999809265137,7.5,8,NA,150,NA,3898.85498046875
81,Belgium,Japan,honda,accord,standard,0,Honda,1941,1602,59,835,5,4,432.5,162,134,7.099999904632568,9.5,NA,8.800000190734863,147,NA,5560.8486328125
81,Belgium,Japan,honda,quintet,intermediate,0,Honda,2362,1602,59,865,5,5,411,160.5,135.5,5.900000095367432,NA,9.300000190734863,7.800000190734863,162,NA,5831.20703125
81,Belgium,Korea,hyundai,pony,compact,0,Hyundai,1465,1439,50,900,5,3,397,156,136,9,NA,13,11,160,NA,4376.962890625
81,Belgium,Italy,innocenti,90,subcompact,0,DeTomaso,495,998,36,720,5,3,316,150,138,6,9.100000381469727,8.399999618530273,NA,140,16.399999618530273,3783.5966796875
81,Belgium,Italy,lancia,delta,compact,0,Fiat,665,1301,55,955,5,5,388.5,162,138,6.900000095367432,9.100000381469727,NA,8.766666412353516,155,15,5688.9130859375
81,Belgium,Italy,lancia,a112,subcompact,0,Fiat,843,903,31,655,5,3,323,148,136,NA,7.599999904632568,8.699999809265137,7.400000095367432,135,NA,3867.55029296875
81,Belgium,Italy,lancia,beta,intermediate,0,Fiat,555,1301,60,1000,5,4,399.5,165,128.5,NA,10,11.399999618530273,9.699999809265137,165,13,6969.55908203125
81,Belgium,Italy,lancia,gamma,luxury,0,Fiat,76,2484,103,1320,5,4,458,173,141,8.800000190734863,10.5,17.700000762939453,NA,195,10,10359.0009765625
81,Belgium,Japan,mazda,323,compact,0,Mazda,9786,1071,40.5,765,5,3,395.5,163,137.5,NA,7.599999904632568,8.399999618530273,7.199999809265137,140,15.800000190734863,3958.618408203125
81,Belgium,Japan,mazda,626,intermediate,0,Mazda,3013,1586,55,995,5,4,435.5,166,138,7.199999809265137,NA,9.399999618530273,8.59999942779541,160,13.5,4550.5615234375
81,Belgium,Japan,mazda,929,standard,0,Mazda,760,1970,66,1220,5,4,466.5,169,141,11,14,NA,14,175,NA,6514.21826171875
81,Belgium,Germany,mercedes,200,luxury,0,Mercedes,8273,1997,80,1340,5,4,472.5,178.5,144,8.199999809265137,10.699999809265137,13.300000190734863,NA,168,14.399999618530273,9960.578125
81,Belgium,Japan,mitsubishi,colt,compact,0,Mitsubishi,5308,1244,40.5,790,5,3,379,158.5,135,9,10,11,NA,147,NA,3897.716552734375
81,Belgium,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,2615,1244,40.5,835,5,4,422.5,162,138,7.400000095367432,7.400000095367432,NA,7.400000095367432,150,NA,4523.81005859375
81,Belgium,Japan,mitsubishi,sapporo,standard,0,Mitsubishi,658,1997,75,1080,5,4,447,168,137,10,12.5,NA,12.5,160,NA,6402.09033203125
81,Belgium,Japan,mitsubishi,galant,intermediate,0,Mitsubishi,5504,1597,55,1005,5,4,447,168,137,9,11.5,NA,11.5,155,NA,5092.98583984375
81,Belgium,Japan,nissan,sunny,compact,0,Nissan,2863,1171,38,795,5,4,405,158,137,6.5,9.399999618530273,NA,8.066666603088379,150,NA,3982.808349609375
81,Belgium,Japan,nissan,bluebird,intermediate,0,Nissan,4055,1595,59.5,990,5,4,435,164,138.5,7,9.5,12,NA,160,NA,5974.923828125
81,Belgium,Japan,nissan,laurel,standard,0,Nissan,523,1998,71.5,1145,5,4,463.5,169,140,6.699999809265137,8.899999618530273,NA,9.199999809265137,165,NA,7568.61669921875
81,Belgium,Japan,nissan,cherry,subcompact,0,Nissan,6514,988,37,780,5,2,396,160,136,NA,9.199999809265137,8.600000381469727,8.033333778381348,140,NA,3897.431884765625
81,Belgium,Japan,nissan,violet,intermediate,0,Nissan,196,1595,60,870,5,4,408,160,139,7.099999904632568,9.800000190734863,NA,8.833333969116211,155,NA,5121.16015625
81,Belgium,Germany,opel,kadet,compact,0,GeneralMotors,11887,1196,39,825,5,3,400,163.5,138,6.199999809265137,8.899999618530273,NA,8.300000190734863,143,18.5,4265.97314453125
81,Belgium,Germany,opel,senator,luxury,0,GeneralMotors,279,2490,100,1370,5,4,481,173,141.5,8.699999809265137,11,NA,11.399999618530273,190,11.5,10726.1201171875
81,Belgium,Germany,opel,ascona,intermediate,0,GeneralMotors,7207,1297,44,950,5,4,436.5,167,139.5,7,NA,10.199999809265137,8.899999618530273,145,18,4966.0595703125
81,Belgium,Germany,opel,record,standard,0,GeneralMotors,6730,1698,44,1100,5,4,459.5,172.5,142,NA,10.100000381469727,12.199999809265137,9.899999618530273,146,20.5,6048.9169921875
81,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,109,2490,100,1370,5,3,469,173.5,138,8.300000190734863,NA,14.5,11.066666603088379,195,11,11343.67578125
81,Belgium,Germany,opel,commodor,standard,0,GeneralMotors,310,2490,85,1200,5,2,470.5,172,141,8.699999809265137,NA,14.199999809265137,11.366666793823242,180,11.5,7487.5087890625
81,Belgium,France,peugeot,505,standard,0,Peugeot,4114,1971,69,1200,5,4,458,172.5,145,7.099999904632568,NA,11.300000190734863,9.166666984558105,166,13.399999618530273,7453.3583984375
81,Belgium,France,peugeot,305,compact,0,Peugeot,7904,1290,47,925,5,4,423.5,163,140,6.400000095367432,8.699999809265137,9.600000381469727,NA,147,16.899999618530273,5091.2783203125
81,Belgium,France,peugeot,104,subcompact,0,Peugeot,2689,954,33,780,5,5,358,152,140,6,7.800000190734863,NA,6.9666666984558105,128,20.5,4096.6435546875
81,Belgium,France,peugeot,604,standard,0,Peugeot,395,2664,100,1390,5,4,472,178.5,143.5,NA,11.300000190734863,16,12.100000381469727,182,10.399999618530273,10185.40234375
81,Belgium,France,peugeot,504,standard,0,Peugeot,2314,1796,54,1130,5,4,448.5,169.5,146,NA,9.399999618530273,11.100000381469727,9.133333206176758,156,15.5,6221.0927734375
81,Belgium,France,renault,4,subcompact,0,Renault,6124,845,25,695,4,5,367,148.5,155,NA,6.699999809265137,7.400000095367432,6.733333110809326,110,NA,2973.944091796875
81,Belgium,France,renault,5,subcompact,0,Renault,10267,845,26,730,5,3,352,152.5,140,6.300000190734863,7.400000095367432,NA,7.266666889190674,123,NA,3904.546630859375
81,Belgium,France,renault,18,intermediate,0,Renault,6415,1397,47,940,5,4,437,168,140,6.300000190734863,NA,9.399999618530273,8.033332824707031,150,NA,5102.662109375
81,Belgium,France,renault,20,standard,0,Renault,2163,1647,71,1220,5,5,452,173,143,NA,9.699999809265137,11,9.333333015441895,161,NA,7026.4765625
81,Belgium,France,renault,14,compact,0,Renault,2923,1218,43.5,865,5,5,402.5,162.5,140.5,6.5,8.5,9.300000190734863,NA,145,15.699999809265137,4874.99169921875
81,Belgium,France,renault,30,standard,0,Renault,141,2664,104,1340,5,5,450,173,143,8,10.100000381469727,16.299999237060547,NA,186,NA,10740.349609375
81,Belgium,UK,rover,mini,subcompact,0,Rover,1374,998,30,615,4,2,316.5,141,134.5,NA,8.5,7.300000190734863,7.200000286102295,125,NA,2958.291748046875
81,Belgium,UK,rover,metro,subcompact,0,Rover,1579,998,30,735,5,3,340.5,155,136,5.300000190734863,7.300000190734863,NA,6.6666669845581055,140,17.5,3698.220458984375
81,Belgium,UK,rover,2000,standard,0,Rover,602,2350,92,1320,5,5,470,177,138,8.600000381469727,NA,16.100000381469727,11.666666984558105,180,NA,8253.05078125
81,Belgium,UK,rover,allegro,compact,0,Rover,195,1275,40,840,5,2,385,161.5,139.5,NA,8.399999618530273,8.899999618530273,7.799999713897705,140,17,4551.984375
81,Belgium,UK,rover,ital,compact,0,Rover,146,1257,45,940,5,4,434.5,164,142,6.300000190734863,NA,8.899999618530273,7.833333492279053,138,17.5,4934.7548828125
81,Belgium,UK,rover,princess,intermediate,0,Rover,72,2000,69.4000015258789,1145,5,4,445.5,173,141,8.300000190734863,10.5,NA,10.533333778381348,168,12,6259.51171875
81,Belgium,Sweden,saab,900,standard,0,Saab,609,1985,73.5,1120,5,3,474,169,143,7,NA,11.600000381469727,9.433333396911621,160,14.5,8221.74609375
81,Belgium,Sweden,saab,99,standard,0,Saab,133,1985,73.5,1120,5,2,448,169,144,NA,9.699999809265137,11.600000381469727,9.433333396911621,160,14.5,7200.0751953125
81,Belgium,Japan,subaru,L13,compact,0,FujiHI,1254,1298,45,860,5,4,415,161.5,136.5,6,8,10,NA,150,NA,4409.6904296875
81,Belgium,Japan,suzuki,alto,subcompact,0,Suzuki,982,796,29.5,630,5,3,329.5,141.5,133.5,5.900000095367432,8.800000190734863,7.199999809265137,NA,130,20.5,3129.3291015625
81,Belgium,Japan,toyota,starlet,subcompact,0,Toyota,7016,993,34,695,4.5,3,375.5,152.5,138,5.800000190734863,8.100000381469727,7.5,NA,140,NA,3840.514404296875
81,Belgium,Japan,toyota,corolla,compact,0,Toyota,9659,1290,44,790,5,2,405,161,138.5,6.5,9.100000381469727,8,NA,145,NA,4294.43212890625
81,Belgium,Japan,toyota,carina,intermediate,0,Toyota,1874,1588,55,925,5,4,436,163,139,NA,9.5,11,9.166666984558105,150,NA,5410.01708984375
81,Belgium,Japan,toyota,tercel,compact,0,Toyota,2841,1295,48,770,5,2,396,155,137.5,5.900000095367432,NA,8.300000190734863,7.300000190734863,150,NA,4755.46484375
81,Belgium,Japan,toyota,cressida,standard,0,Toyota,2965,1972,77,1090,5,4,467,167,142.5,NA,10.699999809265137,12,10.199999809265137,155,NA,6837.2255859375
81,Belgium,Japan,toyota,crown,standard,0,Toyota,680,2800,106,1385,5.5,4,469,169,143.5,7.900000095367432,10,NA,11.033332824707031,185,NA,10959.4814453125
81,Belgium,Japan,toyota,corona,intermediate,0,Toyota,379,1770,63,1030,5,4,426,164.5,140,NA,10,11.899999618530273,9.800000190734863,155,NA,6808.7666015625
81,Belgium,Germany,VW,polo,subcompact,0,VW,4765,895,29.5,685,4.5,3,360.5,156,134.5,6,8.399999618530273,8.5,NA,135,21.200000762939453,3581.539306640625
81,Belgium,Germany,VW,golf,compact,0,VW,19441,1093,37,750,5,3,381.5,161,141,6.599999904632568,9.100000381469727,9.899999618530273,NA,140,15.800000190734863,4314.353515625
81,Belgium,Germany,VW,jetta,compact,0,VW,5078,1272,44,805,5,4,419.5,161,141,6.800000190734863,9,NA,8.633333206176758,148,15,4724.16015625
81,Belgium,Germany,VW,passat,intermediate,0,VW,5439,1272,44,920,5,4,443.5,168.5,138.5,6.599999904632568,9,10.300000190734863,NA,152,16.600000381469727,5799.90234375
81,Belgium,Germany,VW,derby,compact,0,VW,2186,1092,37,700,4.5,2,391.5,156,135,6.400000095367432,8.800000190734863,NA,8.233333587646484,145,15.399999618530273,3822.01611328125
81,Belgium,Netherlands,volvo,340,compact,0,Volvo,3472,1397,47,980,5,3,420.5,166,144,NA,9.800000190734863,10.399999618530273,9.033332824707031,150,15.899999618530273,4221.00830078125
81,Belgium,Sweden,volvo,240,standard,0,Volvo,4143,1986,71.5,1250,5,4,479,171,143,9.300000190734863,12.600000381469727,14.600000381469727,NA,155,15.5,7293.9892578125
81,Belgium,France,talbot,horizon,compact,0,Peugeot,5066,1118,43.5,945,5,5,396,168,141,6.599999904632568,NA,9.600000381469727,8.300000190734863,147,16.899999618530273,4265.97314453125
81,Belgium,France,talbot,solara,intermediate,0,Peugeot,2130,1442,51.5,1040,5,4,439.5,168,139,6.300000190734863,8.399999618530273,10,NA,157,16.5,5262.03125
81,Belgium,France,talbot,1510,intermediate,0,Peugeot,1765,1294,50,1040,4,3,432,168,139,6.699999809265137,8.800000190734863,NA,8.266666412353516,153,16.700000762939453,5205.11376953125
81,Belgium,France,talbot,tagora,standard,0,Peugeot,365,2155,84.5,1255,5,4,463,181,144.5,NA,9.899999618530273,12.399999618530273,10,171,12.100000381469727,8250.205078125
81,Belgium,France,talbot,simca,subcompact,0,Peugeot,1133,1118,43,910,5,3.5,394.5,159,145.5,7.199999809265137,10.100000381469727,9.699999809265137,NA,136,19.700000762939453,3582.962158203125
81,France,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,4742,1962,96,1140,4,3,438.5,164,143,6.900000095367432,NA,13.899999618530273,10.100000381469727,185,NA,10125.1416015625
81,France,Italy,alfa romeo,giulletta,intermediate,0,AlfaRomeo,4846,1570,80,1070,5,4,421,165,140,7.599999904632568,9.600000381469727,NA,10.066666603088379,175,NA,7956.478515625
81,France,Italy,alfa romeo,sud,compact,0,AlfaRomeo,15106,1351,58,915,5,3,399.5,159,137,6.699999809265137,8.899999618530273,11.600000381469727,NA,160,NA,6684.28759765625
81,France,Germany,audi,80/90,intermediate,0,VW,10483,1296,44,890,5,4,438.5,168,136.5,6.599999904632568,9.100000381469727,10.300000190734863,NA,145,17.5,6992.07568359375
81,France,Germany,audi,100/200,standard,0,VW,7431,1588,63,1090,5,4,468.5,177,139,6.800000190734863,9.100000381469727,12.100000381469727,NA,160,13.399999618530273,8576.0966796875
81,France,Germany,BMW,3,standard,0,BMW,17044,1766,66,1010,5,2,435.5,161,138,6.800000190734863,9.300000190734863,NA,9.033333778381348,163,12.5,8491.8427734375
81,France,Germany,BMW,5,luxury,0,BMW,5411,1766,66,1160,5,4,462,170,141.5,NA,9.800000190734863,11.300000190734863,9.5,160,14.800000190734863,9542.0537109375
81,France,France,citroen,2CV6,subcompact,1,Peugeot,43368,602,21.5,560,4,5,383,148,160,5.400000095367432,NA,6.800000190734863,6.099999904632568,115,33.5,3458.730224609375
81,France,France,citroen,CX,standard,1,Peugeot,40022,1995,78,1235,5,4,467,175,136,NA,9.699999809265137,12,9.866666793823242,176,12.100000381469727,8705.119140625
81,France,France,citroen,visa,subcompact,1,Peugeot,82707,652,25.5,735,4.5,5,369,151,141,5.800000190734863,6.800000190734863,7.800000190734863,NA,124,26.200000762939453,4702.318359375
81,France,France,citroen,LNA,subcompact,1,Peugeot,14633,652,25.5,710,4,3,340,152,138,5.699999809265137,6.400000095367432,NA,6.400000095367432,126,23.799999237060547,4430.28369140625
81,France,France,citroen,GSA,intermediate,1,Peugeot,71041,1129,41,955,5,5,419.5,163,135,6.300000190734863,8.100000381469727,NA,7.9666666984558105,150,16.200000762939453,6295.666015625
81,France,France,citroen,dyane,subcompact,1,Peugeot,8348,602,22,600,4,5,387,150,154,5.400000095367432,6.099999904632568,NA,6.099999904632568,121,NA,4337.0146484375
81,France,Italy,fiat,126,subcompact,0,Fiat,1998,652,17.5,580,4,2,305.5,137.5,133.5,6.099999904632568,6.699999809265137,7.300000190734863,NA,105,50,3101.198486328125
81,France,Italy,fiat,panda,subcompact,0,Fiat,16389,903,33,680,5,3,338,146,144.5,5.099999904632568,6.900000095367432,NA,6.666666507720947,140,19.100000381469727,4033.889892578125
81,France,Italy,fiat,ritmo,compact,0,Fiat,25131,1116,44,860,5,3,394,165,140,7.099999904632568,NA,9.5,8.666666030883789,145,17.100000381469727,4655.68408203125
81,France,Italy,fiat,127,subcompact,0,Fiat,10059,903,34.5,795,5,3,371,153.5,137,5.800000190734863,NA,8.399999618530273,7.366666793823242,135,19.100000381469727,4181.56591796875
81,France,Italy,fiat,argenta,intermediate,0,Fiat,2035,1585,72,1140,5,4,445,165,142,7.199999809265137,NA,12.399999618530273,9.800000190734863,165,12.699999809265137,6762.01171875
81,France,Italy,fiat,131F,compact,0,Fiat,8828,1297,48,1000,5,5,426.5,164.5,141,NA,9.399999618530273,10,8.833333015441895,150,16,5191.9814453125
81,France,Germany,ford,fiesta,subcompact,0,Ford,33532,957,29.5,715,5,3,365,156.5,136,5.599999904632568,8.199999809265137,NA,7.233333110809326,131,19.700000762939453,4492.462890625
81,France,Germany,ford,escort,compact,0,Ford,44278,1117,40.5,765,5,3,397,164,138,6.099999904632568,8,NA,7.699999809265137,146,16.399999618530273,5462.4619140625
81,France,Germany,ford,granada,standard,0,Ford,3108,1993,74,1230,5,4,468,180,142,7.699999809265137,10.199999809265137,NA,10.166666984558105,165,12.899999618530273,8039.798828125
81,France,Belgium,ford,taunus,intermediate,0,Ford,19999,1294,46,965,5,2,434,170.5,136.5,NA,9.399999618530273,10.100000381469727,9.033332824707031,142,17.700000762939453,5434.4814453125
81,France,Japan,honda,civic,compact,0,Honda,3331,1335,44,720,4.5,3,376,158,133.5,NA,7.5,8,6.900000095367432,150,NA,5409.609375
81,France,Japan,honda,accord,standard,0,Honda,1554,1602,59,835,5,4,432.5,162,134,7.099999904632568,9.5,9.800000190734863,NA,147,NA,7764.65478515625
81,France,Japan,honda,quintet,intermediate,0,Honda,934,1602,59,865,5,5,411,160.5,135.5,NA,8.199999809265137,9.300000190734863,7.800000190734863,162,NA,6901.91552734375
81,France,Italy,innocenti,90,subcompact,0,DeTomaso,3060,998,36,720,5,3,316,150,138,6,9.100000381469727,NA,7.833333492279053,140,16.399999618530273,4539.09765625
81,France,Italy,lancia,delta,compact,0,Fiat,3735,1301,55,955,5,5,388.5,162,138,6.900000095367432,9.100000381469727,10.300000190734863,NA,155,15,6681.1787109375
81,France,Italy,lancia,a112,subcompact,0,Fiat,9317,965,35.5,675,5,3,323,148,136,6.5,NA,8.600000381469727,7.900000095367432,140,NA,4584.177734375
81,France,Italy,lancia,beta,intermediate,0,Fiat,4487,1301,60,1000,5,4,399.5,165,128.5,7.699999809265137,10,11.399999618530273,NA,165,13,7819.06201171875
81,France,Japan,mazda,323,compact,0,Mazda,9078,1071,40.5,765,5,3,395.5,163,137.5,5.599999904632568,NA,8.399999618530273,7.199999809265137,140,15.800000190734863,4958.80859375
81,France,Japan,mazda,626,intermediate,0,Mazda,1815,1586,55,995,5,4,435.5,166,138,7.199999809265137,9.199999809265137,9.399999618530273,NA,160,13.5,6046.94873046875
81,France,Japan,mazda,929,standard,0,Mazda,1494,1970,66,1220,5,4,466.5,169,141,11,14,NA,14,175,NA,7290.537109375
81,France,Germany,mercedes,200,luxury,0,Mercedes,16020,1997,80,1340,5,4,472.5,178.5,144,8.199999809265137,NA,13.300000190734863,10.733333587646484,168,14.399999618530273,12383.03125
81,France,Japan,mitsubishi,colt,compact,0,Mitsubishi,2383,1244,51.5,790,5,3,379,158.5,135,9,NA,11,10,147,NA,5860.41015625
81,France,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,575,1411,60,865,5,4,423,162,138,NA,10,12,10,152,NA,6870.82568359375
81,France,Japan,nissan,sunny,compact,0,Nissan,1658,1171,38,795,5,4,405,158,137,6.5,9.399999618530273,NA,8.066666603088379,150,NA,5748.4873046875
81,France,Japan,nissan,bluebird,intermediate,0,Nissan,2828,1770,65,1015,5,4,435,164,139,10,12.5,NA,12.5,150,NA,7383.80615234375
81,France,Japan,nissan,cherry,subcompact,0,Nissan,6852,988,37,780,5,2,396,160,136,6.300000190734863,NA,8.600000381469727,8.033333778381348,140,NA,4971.24462890625
81,France,Japan,nissan,cedric,standard,0,Nissan,1583,2792,62.5,1390,5.5,4,469,169,141,NA,10.899999618530273,10.899999618530273,9.799999237060547,120,NA,10878.2890625
81,France,Germany,opel,kadet,compact,0,GeneralMotors,18749,1196,39,825,5,3,400,163.5,138,6.199999809265137,8.899999618530273,NA,8.300000190734863,143,18.5,5376.18798828125
81,France,Germany,opel,ascona,intermediate,0,GeneralMotors,9874,1297,55,950,5,4,436.5,167,139.5,6.199999809265137,8.399999618530273,NA,8.133333206176758,160,15,6214.0556640625
81,France,Germany,opel,record,standard,0,GeneralMotors,3553,1698,44,1100,5,4,459.5,172.5,142,7.400000095367432,10.100000381469727,12.199999809265137,NA,146,20.5,8665.634765625
81,France,France,peugeot,505,standard,1,Peugeot,38942,1971,70.5,1200,5,4,458,172.5,145,7.099999904632568,NA,11.300000190734863,9.166666984558105,166,13.399999618530273,7927.8759765625
81,France,France,peugeot,305,compact,1,Peugeot,100565,1290,48,925,5,4,423.5,163,140,6.400000095367432,8.699999809265137,9.600000381469727,NA,147,16.899999618530273,5736.05126953125
81,France,France,peugeot,104,subcompact,1,Peugeot,102250,954,33,780,5,5,358,152,140,6,7.800000190734863,7.099999904632568,NA,128,20.5,5083.16748046875
81,France,France,peugeot,604,standard,1,Peugeot,4320,2664,106,1410,5,4,472,178.5,143.5,8.5,10.800000190734863,16.799999237060547,NA,185,10.399999618530273,12824.5048828125
81,France,France,peugeot,504,standard,1,Peugeot,10187,1796,59,1130,5,4,448.5,169.5,146,6.900000095367432,9.399999618530273,11.100000381469727,NA,156,15.5,7290.537109375
81,France,France,renault,4,subcompact,1,Renault,70330,845,25,695,4,5,367,148.5,155,6.099999904632568,6.699999809265137,NA,6.733333110809326,110,NA,3932.84814453125
81,France,France,renault,5,subcompact,1,Renault,283785,845,26,730,5,3,352,152.5,140,6.300000190734863,NA,8.100000381469727,7.266666889190674,123,NA,4647.91162109375
81,France,France,renault,9,compact,1,Renault,39419,1108,34.5,805,5,4,406.5,163.5,140.5,5.400000095367432,7.400000095367432,NA,6.633333206176758,138,21.399999618530273,5580.60302734375
81,France,France,renault,18,intermediate,1,Renault,165220,1397,47,940,5,4,437,168,140,6.300000190734863,8.399999618530273,NA,8.033332824707031,150,NA,5953.67919921875
81,France,France,renault,20,standard,1,Renault,52298,1647,71,1220,5,5,452,173,143,NA,9.699999809265137,11,9.333333015441895,161,NA,8518.580078125
81,France,France,renault,14,compact,1,Renault,70254,1218,43.5,865,5,5,402.5,162.5,140.5,NA,8.5,9.300000190734863,8.100000381469727,145,15.699999809265137,6015.85888671875
81,France,France,renault,30,standard,1,Renault,8036,2664,104.5,1340,5,5,450,173,143,8,10.100000381469727,16.299999237060547,NA,186,NA,12591.33203125
81,France,UK,rover,mini,subcompact,0,Rover,9195,998,29.5,615,4,2,316.5,141,134.5,5.800000190734863,8.5,NA,7.200000286102295,125,NA,3722.99267578125
81,France,UK,rover,metro,subcompact,0,Rover,6676,998,32.5,735,5,3,340.5,155,136,NA,7.300000190734863,7.400000095367432,6.6666669845581055,140,17.5,4554.642578125
81,France,UK,rover,2000,standard,0,Rover,2208,2350,91,1320,5,5,470,177,138,8.600000381469727,NA,16.100000381469727,11.666666984558105,180,NA,9311.3681640625
81,France,UK,rover,allegro,compact,0,Rover,689,1485,57.5,885,5,2,385,161.5,139.5,6.5,8.5,NA,8.366666793823242,148,NA,6054.720703125
81,France,UK,rover,ital,compact,0,Rover,591,1275,45.5,940,5,4,434.5,164,142,6.300000190734863,8.300000190734863,8.899999618530273,NA,138,17.5,5743.82373046875
81,France,UK,rover,princess,intermediate,0,Rover,323,2000,68.5,1145,5,4,445.5,173,141,8.300000190734863,NA,12.800000190734863,10.533333778381348,168,12,7072.90869140625
81,France,Sweden,saab,900,standard,0,Saab,336,1985,79.5,1120,5,3,474,169,143,NA,9.300000190734863,12.699999809265137,9.699999809265137,175,12.5,8689.57421875
81,France,Japan,toyota,starlet,subcompact,0,Toyota,2088,993,34.5,695,4.5,3,375.5,152.5,138,NA,8.100000381469727,7.5,7.133333683013916,140,NA,5355.20263671875
81,France,Japan,toyota,corolla,compact,0,Toyota,3577,1296,44,790,5,2,405,161,138.5,6.5,9.100000381469727,NA,7.866666793823242,145,NA,6287.8935546875
