ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
83,Belgium,Japan,nissan,laurel,standard,0,Nissan,391,1998,71.5,1160,5,4,467.5,169,140,NA,8.899999618530273,12,9.199999809265137,165,NA,7139.3271484375
83,Belgium,Japan,nissan,cherry,subcompact,0,Nissan,3850,988,37,745,5,2,396,162,139,6,8.699999809265137,NA,7.4666666984558105,140,NA,4044.75244140625
83,Belgium,Japan,nissan,stanza,intermediate,0,Nissan,639,1598,59.5,870,5,4,422.5,166.5,139,NA,8.300000190734863,9.699999809265137,8.166666984558105,160,NA,5422.001953125
83,Belgium,Spain,opel,corsa,subcompact,0,GeneralMotors,6012,993,33,735,5,3,362,153,136.5,5.199999809265137,7,7.699999809265137,NA,140,20,3614.29150390625
83,Belgium,Germany,opel,kadet,compact,0,GeneralMotors,18211,1196,44,825,5,3,400,163.5,138,NA,7.699999809265137,9.100000381469727,7.433333396911621,150,16,4150.95556640625
83,Belgium,Germany,opel,senator,luxury,0,GeneralMotors,276,1979,81,1335,5,4,481,173,141.5,NA,9.800000190734863,11.899999618530273,9.733333587646484,180,13.5,10098.3232421875
83,Belgium,Germany,opel,ascona,intermediate,0,GeneralMotors,10406,1297,55,920,5,4,436.5,167,139.5,6.199999809265137,8.399999618530273,9.800000190734863,NA,160,15,5380.19873046875
83,Belgium,Germany,opel,record,standard,0,GeneralMotors,4510,1796,66,1100,5,4,465,172.5,142,6.300000190734863,8.399999618530273,NA,8.466666221618652,173,14,6722.423828125
83,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,76,1979,81,1335,5,3,472,172,138,7.5,9.800000190734863,11.899999618530273,NA,180,13.5,10728.7626953125
83,Belgium,France,peugeot,205,subcompact,0,Peugeot,1334,954,33,740,5,3,370.5,156,137.5,5.099999904632568,7.300000190734863,6.800000190734863,NA,134,18.799999237060547,3976.96337890625
83,Belgium,France,peugeot,505,standard,0,Peugeot,4903,1796,59,1200,5,4,458,172.5,145,7.099999904632568,9.100000381469727,11.300000190734863,NA,166,13.399999618530273,6613.96142578125
83,Belgium,France,peugeot,305,compact,0,Peugeot,7155,1290,48,955,5,4,423.5,163,140,6,NA,8.199999809265137,7.4666666984558105,152,17,4914.71337890625
83,Belgium,France,peugeot,104,subcompact,0,Peugeot,850,954,33,790,5,5,361.5,152,140,NA,6.099999904632568,6.199999809265137,5.666666507720947,138,17.200000762939453,3658.3544921875
83,Belgium,France,peugeot,604,standard,0,Peugeot,181,2849,115,1410,5,4,472,178.5,143.5,8.5,10.800000190734863,NA,12.033332824707031,185,10.399999618530273,11573.8671875
83,Belgium,France,renault,4,subcompact,0,Renault,4943,845,25,695,4,5,367,148.5,155,5.599999904632568,6.300000190734863,NA,6.300000190734863,120,NA,2745.46044921875
83,Belgium,France,renault,5,subcompact,0,Renault,6590,845,26,720,5,3,353,152.5,141,NA,6.400000095367432,7.400000095367432,6.400000095367432,126,22.299999237060547,3640.27734375
83,Belgium,France,renault,9,compact,0,Renault,7369,1108,34.5,805,5,4,406.5,163.5,140.5,5.400000095367432,7.400000095367432,7.099999904632568,NA,138,21.399999618530273,4370.140625
83,Belgium,France,renault,11,compact,0,Renault,3267,1108,35,830,5,3,397,165,140,5.400000095367432,NA,7.099999904632568,6.633333206176758,135,21.399999618530273,4824.32763671875
83,Belgium,France,renault,18,intermediate,0,Renault,3625,1397,47,900,5,4,439.5,168,140,5.5,7.400000095367432,8.5,NA,156,16.700000762939453,4774.61572265625
83,Belgium,France,renault,20,standard,0,Renault,960,1995,75,1170,5,5,452,173,143,7.400000095367432,9.699999809265137,NA,9.666666030883789,172,13.199999809265137,7262.4775390625
83,Belgium,France,renault,30,standard,0,Renault,293,2664,104,1340,5,5,450,173,143,8,NA,16.299999237060547,11.466666221618652,188,10,10238.4208984375
83,Belgium,UK,rover,mini,subcompact,0,Rover,1342,998,30,615,4,2,305,141,133.5,4.699999809265137,6.400000095367432,NA,5.766666412353516,132,NA,3161.23388671875
83,Belgium,UK,rover,2000,standard,0,Rover,573,1994,74.5,1270,5,5,470,177,135,6.599999904632568,8.600000381469727,11.800000190734863,NA,167,13,7906.474609375
83,Belgium,UK,rover,acclaim,compact,0,Rover,664,1335,51.5,810,5,4,409.5,160,134,NA,8.300000190734863,8.600000381469727,7.566667079925537,154,NA,4929.1748046875
83,Belgium,Sweden,saab,900,standard,0,Saab,782,1985,73.5,1145,5,3,474,169,143,7.400000095367432,10,11.699999809265137,NA,160,14.5,7637.57763671875
83,Belgium,Sweden,saab,99,standard,0,Saab,251,1985,73.5,1115,5,2,448,169,143,7.099999904632568,9.699999809265137,NA,9.866666793823242,160,14,6530.3544921875
83,Belgium,Spain,seat,ronda,intermediate,0,Seat,830,1197,47,880,5,5,401,165,140,8,NA,11,9.5,150,16.299999237060547,3900.1357421875
83,Belgium,Japan,subaru,L13,compact,0,FujiHI,1319,1298,45,860,5,4,415,161.5,136.5,6,NA,10,8,150,NA,4348.673828125
83,Belgium,Japan,subaru,700/1000,subcompact,0,FujiHI,1020,665,27,630,5,4,328.5,139.5,135,5.099999904632568,5.599999904632568,NA,5.599999904632568,125,NA,2936.39990234375
83,Belgium,Japan,suzuki,alto,subcompact,0,Suzuki,2312,796,29.5,630,5,3,319.5,139.5,129,5.900000095367432,NA,7.199999809265137,6.5333333015441895,130,20.5,3013.2275390625
83,Belgium,Japan,toyota,starlet,subcompact,0,Toyota,4501,993,34,725,4.5,3,375.5,152.5,138,5.699999809265137,NA,7.900000095367432,7.199999809265137,140,NA,3569.0986328125
83,Belgium,Japan,toyota,corolla,compact,0,Toyota,6843,1290,48,800,5,2,410.5,161,138.5,6.5,NA,8,7.866666793823242,145,NA,4043.622802734375
83,Belgium,Japan,toyota,camry,standard,0,Toyota,1464,1832,66,1025,5,4,440,169,137,NA,9,11,9,160,NA,6099.8935546875
83,Belgium,Japan,toyota,carina,intermediate,0,Toyota,2887,1588,55,940,5,4,432.5,165,139,7,9.5,NA,9.5,160,NA,5196.0380859375
83,Belgium,Japan,toyota,tercel,compact,0,Toyota,3823,1295,48,770,5,2,388,161.5,138.5,5.900000095367432,7.699999809265137,8.300000190734863,NA,150,NA,4631.12890625
83,Belgium,Japan,toyota,cressida,standard,0,Toyota,1285,1972,77,1055,5,4,467,167,142.5,8,10.5,NA,10.5,155,NA,6484.0322265625
83,Belgium,Japan,toyota,crown,standard,0,Toyota,209,2759,106,1385,5.5,4,469,169,143.5,NA,10,15.199999809265137,11.033332824707031,185,NA,10460.9951171875
83,Belgium,Germany,VW,polo,subcompact,0,VW,4256,1043,29.5,700,4.5,3,365.5,158,135.5,5.800000190734863,NA,7.900000095367432,7.200000286102295,135,21.200000762939453,4163.38330078125
83,Belgium,Germany,VW,golf,compact,0,VW,17716,1092,37,750,5,3,381.5,161,141,6.400000095367432,NA,9.699999809265137,8.300000190734863,138,17.100000381469727,4579.1572265625
83,Belgium,Germany,VW,jetta,compact,0,VW,4845,1092,37,825,5,4,419.5,161,141,NA,7.400000095367432,7.800000190734863,6.833333492279053,142,17.200000762939453,4921.4921875
83,Belgium,Germany,VW,passat,intermediate,0,VW,4698,1272,44,945,5,5,443.5,168.5,138.5,6.599999904632568,NA,10.300000190734863,8.633333206176758,148,18,5964.3154296875
83,Belgium,Germany,VW,santana,intermediate,0,VW,1582,1588,63,985,5,4,454.5,169.5,140,6.300000190734863,8.300000190734863,NA,7.933333396911621,169,11.5,7034.25390625
83,Belgium,Netherlands,volvo,340,compact,0,Volvo,2944,1397,47,960,5,3,423,166,139,6.099999904632568,8,NA,7.866666793823242,155,15.5,4744.1103515625
83,Belgium,Sweden,volvo,240,standard,0,Volvo,1770,1986,71.5,1235,5,4,479,171,143,9.399999618530273,NA,13.899999618530273,11.899999618530273,160,15.5,7321.22802734375
83,Belgium,Sweden,volvo,740-760,luxury,0,Volvo,456,2849,115,1345,5,4,478.5,176,141,7.599999904632568,9.899999618530273,NA,11.299999237060547,190,10,14409.712890625
83,Belgium,Yugoslavia,yugo,,subcompact,0,Yugo,317,903,33,930,4,3,349,154,139,NA,8.100000381469727,8.399999618530273,7.4666666984558105,135,21.700000762939453,2754.4990234375
83,Belgium,France,talbot,horizon,compact,0,Peugeot,5766,1118,43.5,945,5,5,396,168,141,6.599999904632568,8.699999809265137,9.600000381469727,NA,147,16.899999618530273,3947.588134765625
83,Belgium,France,talbot,solara,intermediate,0,Peugeot,1396,1442,51.5,1040,5,4,439.5,168,139,6.300000190734863,NA,10,8.233333587646484,157,16.5,4803.9912109375
83,Belgium,France,talbot,samba,subcompact,0,Peugeot,1897,1124,37,740,4,3,350.5,153,136,4.599999904632568,NA,5.800000190734863,5.566666603088379,143,18.200000762939453,3719.364501953125
83,Belgium,France,talbot,tagora,standard,0,Peugeot,91,2155,84.5,1255,5,4,463,181,144.5,7.099999904632568,9.600000381469727,NA,9.833333969116211,171,12.100000381469727,8514.3173828125
83,France,Italy,alfa romeo,33,compact,0,AlfaRomeo,4096,1351,58,890,5,5,401.5,161,130.5,5.800000190734863,7.900000095367432,9.600000381469727,NA,165,NA,7051.68212890625
83,France,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,5521,1962,94,1120,4,2,438.5,164,143,6.599999904632568,8.899999618530273,12.600000381469727,NA,185,NA,10119.091796875
83,France,Italy,alfa romeo,giulletta,intermediate,0,AlfaRomeo,7995,1570,80,1070,5,4,421,165,140,NA,9.100000381469727,11.899999618530273,9.266666412353516,175,NA,7811.939453125
83,France,Italy,alfa romeo,sud,compact,0,AlfaRomeo,9956,1351,58,895,5,3,399.5,159,137,6,NA,9.800000190734863,7.9666666984558105,160,NA,7094.92919921875
83,France,Germany,audi,80/90,intermediate,0,VW,13755,1296,44,930,5,2,438.5,168,136.5,5.099999904632568,NA,8.199999809265137,6.733333110809326,150,15.5,6980.96923828125
83,France,Germany,audi,100/200,standard,0,VW,10523,1781,55,1080,5,4,479.5,181.5,142,6.099999904632568,NA,9.800000190734863,7.866666793823242,165,14.899999618530273,9390.2763671875
83,France,Germany,BMW,3,standard,0,BMW,20030,1573,55,1010,5,2,435.5,161,138,NA,9,10.5,8.766666412353516,154,14.800000190734863,7536.79638671875
83,France,Germany,BMW,5,luxury,0,BMW,11035,1766,66,1160,5,4,462,170,141.5,7,9.5,NA,9.199999809265137,164,14,10601.91796875
83,France,France,citroen,2CV6,subcompact,1,Peugeot,26281,602,21.5,585,4,4,383,148,160,5.400000095367432,6.099999904632568,6.800000190734863,NA,115,33.5,3406.760986328125
83,France,France,citroen,BX,intermediate,1,Peugeot,91069,1360,46,885,5,5,423,166,136,NA,7.5,7.699999809265137,6.933333396911621,155,15.600000381469727,6505.130859375
83,France,France,citroen,CX,standard,1,Peugeot,27430,1995,78,1235,5,4,466,177,136,7.900000095367432,9.699999809265137,NA,9.866666793823242,176,12.100000381469727,9119.2294921875
83,France,France,citroen,visa,subcompact,1,Peugeot,66567,652,25.5,745,4.5,5,369,151,141,5.199999809265137,NA,6.5,5.833333492279053,125,26.200000762939453,4609.00537109375
83,France,France,citroen,LNA,subcompact,1,Peugeot,16589,652,25.5,710,4,3,340,152,138,NA,5.800000190734863,6.5,5.800000190734863,125,24.799999237060547,4204.24169921875
83,France,France,citroen,GSA,intermediate,1,Peugeot,28691,1129,48,920,5,5,418,163,135,NA,8.199999809265137,8.5,7.666666507720947,156,13.800000190734863,5782.33837890625
83,France,Italy,fiat,126,subcompact,0,Fiat,1066,652,17.5,580,4,2,305.5,137.5,133.5,6.099999904632568,NA,7.300000190734863,6.699999809265137,105,50,2596.029052734375
83,France,Italy,fiat,panda,subcompact,0,Fiat,21556,843,25,680,5,3,338,146,144.5,NA,6.699999809265137,8,6.733333110809326,125,24.200000762939453,3601.9150390625
83,France,Italy,fiat,uno,subcompact,0,Fiat,21644,903,33,700,5,3,364.5,155,143,NA,6.599999904632568,7.099999904632568,6.233333110809326,140,17.5,4192.1953125
83,France,Italy,fiat,ritmo,compact,0,Fiat,26805,1116,44,815,5,3,401.5,165,140.5,5.599999904632568,8.199999809265137,8.5,NA,145,15.899999618530273,4927.0341796875
83,France,Italy,fiat,127,subcompact,0,Fiat,7636,903,33,795,5,3,371,153.5,137,5.599999904632568,7.900000095367432,8.300000190734863,NA,135,19.100000381469727,4330.73046875
83,France,Italy,fiat,argenta,intermediate,0,Fiat,1424,1585,72,1140,5,4,445,165,142,7.199999809265137,9.800000190734863,12.399999618530273,NA,165,12.699999809265137,6740.0380859375
83,France,Italy,fiat,131F,compact,0,Fiat,2895,1367,51.5,1025,5,5,426.5,164.5,141,7.099999904632568,9.399999618530273,NA,8.833333015441895,150,16,5360.70947265625
83,France,Germany,ford,fiesta,subcompact,0,Ford,45022,957,33,715,5,3,365,156.5,136,NA,8.199999809265137,7.900000095367432,7.233333110809326,131,19.700000762939453,4192.1953125
83,France,Germany,ford,escort,compact,0,Ford,52807,1117,40.5,765,5,3,397,164,138,NA,7.800000190734863,8.100000381469727,7.200000286102295,146,15.800000190734863,5155.91845703125
83,France,Germany,ford,orion,compact,0,Ford,5739,1299,51,875,5,3,419.5,164,139.5,NA,7.699999809265137,8.5,7.366666793823242,157,13.600000381469727,6541.2705078125
83,France,Belgium,ford,sierra,intermediate,0,Ford,37155,1598,55,990,5,4,439.5,170,141,6.300000190734863,NA,10.100000381469727,8.166666984558105,165,14,6734.01513671875
83,France,Germany,ford,granada,standard,0,Ford,2640,1999,66,1235,5,4,468,180,142,NA,10,12.300000190734863,9.933333396911621,168,12.600000381469727,8071.1806640625
83,France,Japan,honda,civic,compact,0,Honda,3364,1335,44,745,4.5,3,376,158,133.5,5.199999809265137,7.5,NA,6.900000095367432,150,NA,5476.3564453125
83,France,Japan,honda,accord,standard,0,Honda,2500,1602,59,925,5,4,441,165,137.5,5.599999904632568,NA,9.699999809265137,7.699999809265137,170,11.5,8534.97265625
83,France,Japan,honda,quintet,intermediate,0,Honda,940,1602,59,865,5,5,410.5,162,135.5,5.900000095367432,8.199999809265137,NA,7.800000190734863,162,NA,6801.4755859375
83,France,Italy,innocenti,3S,subcompact,0,DeTomaso,1939,993,38,670,5,3,316,152,137,5.199999809265137,NA,6.900000095367432,6.366666793823242,145,17.399999618530273,4384.93994140625
83,France,Italy,lancia,delta,compact,0,Fiat,4589,1301,55,935,5,5,389.5,162,138,5.800000190734863,NA,8.899999618530273,7.5333333015441895,160,14.300000190734863,6608.73095703125
83,France,Italy,lancia,prisma,intermediate,0,Fiat,3260,1301,57.5,935,5,5,418,162,138.5,NA,8,8.899999618530273,7.599999904632568,160,14.300000190734863,7083.36474609375
83,France,Italy,lancia,a112,subcompact,0,Fiat,9404,903,31,655,5,3,327,148,136,5.599999904632568,6.400000095367432,7.300000190734863,NA,130,18.600000381469727,4094.859375
83,France,Italy,lancia,beta,intermediate,0,Fiat,2483,1301,62,1000,5,4,399.5,165,128.5,7.199999809265137,NA,11.600000381469727,9.533333778381348,167,13,8068.771484375
83,France,Japan,mazda,323,compact,0,Mazda,9146,1071,40.5,825,5,3,395.5,163,137.5,5.599999904632568,7.599999904632568,8.399999618530273,NA,140,15.800000190734863,5408.89599609375
83,France,Japan,mazda,626,intermediate,0,Mazda,1797,1586,59,995,5,4,443,169,139.5,NA,7.900000095367432,9.199999809265137,7.733333110809326,165,12.5,7649.5517578125
83,France,Japan,mazda,929,standard,0,Mazda,2623,1970,66,1135,5,4,467,169,141,NA,8.600000381469727,11.899999618530273,9.433333396911621,165,13.800000190734863,7818.20361328125
83,France,Germany,mercedes,190,luxury,0,Mercedes,4517,1997,66,1080,5,4,442,168,138.5,6.5,8.399999618530273,NA,8.533332824707031,175,13.199999809265137,11504.4443359375
83,France,Germany,mercedes,200,luxury,0,Mercedes,14252,1997,80,1340,5,4,472.5,178.5,144,7.900000095367432,10.199999809265137,12.399999618530273,NA,168,14.399999618530273,12118.8173828125
83,France,Japan,mitsubishi,colt,compact,0,Mitsubishi,2902,1400,51.5,795,5,3,379,158.5,135,6.400000095367432,9.199999809265137,9.100000381469727,NA,160,NA,5789.56640625
83,France,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,395,1411,51.5,900,5,4,423,162,138,6.800000190734863,10.399999618530273,NA,8.933333396911621,145,NA,6620.77734375
83,France,Japan,nissan,micra,subcompact,0,Nissan,670,998,40,610,5,3,364.5,156,139.5,NA,7.5,9,7.5,145,NA,5288.43017578125
83,France,Japan,nissan,sunny,compact,0,Nissan,5414,1488,55,745,5,4,405,162,139,NA,9,11,9,165,NA,6432.8515625
83,France,Japan,nissan,bluebird,intermediate,0,Nissan,3089,1952,80,1070,5,4,439.5,164,138.5,NA,14,16,14,165,NA,7806.15673828125
83,France,Japan,nissan,cherry,subcompact,0,Nissan,2744,1261,44,745,5,2,396,162,139,6,8,10,NA,150,NA,5649.82666015625
83,France,Japan,nissan,cedric,standard,0,Nissan,1414,2792,62.5,1390,5.5,4,469,169,141,7.599999904632568,10.899999618530273,NA,9.799999237060547,120,NA,10649.1396484375
83,France,Japan,nissan,stanza,intermediate,0,Nissan,1888,1585,59.5,870,5,4,422.5,166.5,139,NA,8.300000190734863,9.699999809265137,8.166666984558105,160,NA,6806.29443359375
83,France,Spain,opel,corsa,subcompact,0,GeneralMotors,31512,993,33,735,5,3,362,153,136.5,5.199999809265137,7,7.699999809265137,NA,140,20,4081.969482421875
83,France,Germany,opel,kadet,compact,0,GeneralMotors,18945,1196,44,825,5,3,400,163.5,138,NA,7.699999809265137,9.100000381469727,7.433333396911621,150,16,5246.86962890625
83,France,Germany,opel,senator,luxury,0,GeneralMotors,389,2490,100,1360,5,4,481,173,141.5,NA,9.699999809265137,14,10.399999618530273,195,11.5,12429.015625
83,France,Germany,opel,ascona,intermediate,0,GeneralMotors,21627,1297,55,920,5,4,436.5,167,139.5,NA,8.399999618530273,9.800000190734863,8.133333206176758,160,15,5719.09423828125
83,France,Germany,opel,record,standard,0,GeneralMotors,3254,1796,66,1115,5,4,465,172.5,142,6.300000190734863,NA,10.699999809265137,8.466666221618652,173,14,7754.958984375
83,France,France,peugeot,205,subcompact,1,Peugeot,105634,954,33,740,5,3,370.5,156,137.5,5.099999904632568,7.300000190734863,NA,6.400000095367432,134,18.799999237060547,5143.8720703125
