ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
72,Belgium,UK,tal/hillman,hunter,compact,0,TalbotSimcaHillmanSunbeam,267,1725,45,930,4,4,427,161,142,9,9.5,NA,9.5,140,18.200000762939453,2508.908935546875
72,Belgium,UK,tal/sunb,1250,subcompact,0,TalbotSimcaHillmanSunbeam,1909,1248,39.5,860,5,4,410,158.5,142,NA,8.5,10.5,8.333333015441895,130,16.799999237060547,2090.3212890625
72,Belgium,Germany,VW,411-412,intermediate,0,VW,1696,1679,59,1080,5,2,452.5,163.5,148.5,NA,10.399999618530273,10.399999618530273,10.399999618530273,155,15,2992.900634765625
72,Belgium,Germany,VW,berline,compact,0,VW,4104,1493,33,1010,5,2,434,164,147,8.399999618530273,NA,8.399999618530273,8.399999618530273,125,25,2516.75732421875
72,Belgium,Germany,VW,K70,intermediate,0,VW,2996,1605,55,1050,5,4,445.5,168.5,145,NA,11.199999809265137,11.199999809265137,11.199999809265137,148,16,3215.275146484375
72,Belgium,Sweden,volvo,140,standard,0,Volvo,7935,1986,60.5,1210,5,4,464,171,144,10,11.5,NA,11.5,150,NA,3319.922119140625
72,France,Germany,audi,100/200,standard,0,VW,4624,1760,59,1050,5,4,459,173,142,8.899999618530273,8.899999618530273,NA,8.899999618530273,160,13.5,3237.195556640625
72,France,France,citroen,2CV6,subcompact,1,Fiat,64338,435,17.5,560,4,5,383,148,160,NA,5.400000095367432,5.400000095367432,5.400000095367432,102,33.5,1397.1434326171875
72,France,France,citroen,GSA,intermediate,1,Fiat,104456,1015,41,880,5,4,412,161,135,NA,9.300000190734863,9.300000190734863,9.300000190734863,147,16.200000762939453,2268.5576171875
72,France,France,citroen,dyane,subcompact,1,Fiat,34685,435,19,590,4,5,387,150,154,5.400000095367432,NA,5.400000095367432,5.400000095367432,104,NA,1508.770751953125
72,France,Italy,fiat,127,subcompact,0,Fiat,22589,903,34.5,705,5,2,359.5,152.5,136,NA,7.199999809265137,7.199999809265137,7.199999809265137,140,18.5,1793.24072265625
72,France,Italy,fiat,128,subcompact,0,Fiat,27948,1116,40.5,785,5,2,385.5,159,142,8,NA,8,8,140,19.100000381469727,2045.302734375
72,France,Germany,ford,escort,compact,0,Ford,27825,1098,37,805,5,2,398,157,140.5,8.300000190734863,8.300000190734863,NA,8.300000190734863,126,26.700000762939453,1742.828369140625
72,France,Belgium,ford,taunus,intermediate,0,Ford,36757,1294,43.5,950,5,2,427,170,137,9,9,9,NA,138,20.700000762939453,2178.535400390625
72,France,Italy,lancia,a112,subcompact,0,Fiat,10879,903,32.5,670,4,2,323,148,134,NA,7.199999809265137,7.199999809265137,7.199999809265137,135,18,1942.3173828125
72,France,Germany,mercedes,200,luxury,0,Mercedes,10383,1988,77.5,1330,5,4,468.5,177,144,NA,11.5,14,11.5,160,15.199999809265137,5023.234375
72,France,Germany,opel,kadet,compact,0,GeneralMotors,16450,1078,39.5,750,5,2,410.5,157.5,140,7.900000095367432,NA,7.900000095367432,7.900000095367432,130,21.5,1742.828369140625
72,France,Germany,opel,ascona,intermediate,0,GeneralMotors,18266,1196,44,845,5,2,412.5,162.5,138.5,8.300000190734863,NA,8.300000190734863,8.300000190734863,137,19,2273.958984375
72,France,Germany,opel,record,standard,0,GeneralMotors,6362,1696,48.5,1065,5,2,456.5,172,140.5,9.800000190734863,9.800000190734863,NA,9.800000190734863,143,20,2844.69921875
72,France,Germany,opel,commodor,standard,0,GeneralMotors,587,2490,84.5,1200,5,4,460.5,173,141.5,10,13,16,NA,175,13,4171.62548828125
72,France,France,peugeot,504,standard,1,Peugeot,83653,1971,72,1230,6,4,449,169,146,11.899999618530273,11.899999618530273,NA,11.899999618530273,162,NA,3015.7412109375
72,France,France,peugeot,304,compact,1,Peugeot,91046,1288,51.5,915,5,4,414,157,141,10.100000381469727,10.100000381469727,10.100000381469727,NA,150,15.600000381469727,2437.799072265625
72,France,France,renault,4,subcompact,1,Renault,93219,845,23.5,635,4,5,367,148.5,155,5.5,NA,6,5.833333492279053,110,NA,1494.3673095703125
72,France,France,renault,5,subcompact,1,Renault,76217,845,25,730,4,3,350.5,152.5,140,NA,8,9,8,120,NA,1753.6309814453125
72,France,France,renault,16,compact,1,Renault,88612,1585,49.5,1010,6,5,423.5,165,145,NA,10,11.5,10,150,NA,2553.02734375
72,France,France,renault,6,subcompact,1,Renault,86724,845,28,750,5,5,385,154,150,7,7,NA,7,120,NA,1843.653076171875
72,France,France,renault,12,subcompact,1,Renault,127012,1289,39.5,880,5,4,434,163.5,143.5,NA,8.25,8.25,8.25,140,17,2196.539794921875
72,France,UK,rover,mini,subcompact,0,Rover,22215,848,23.5,615,4,2,305,141,135,7.5,7.5,NA,7.5,116,34,1654.606689453125
72,France,Japan,toyota,corolla,compact,0,Toyota,2527,1168,53.5,730,4,2,394.5,150.5,137.5,8.100000381469727,8.100000381469727,8.100000381469727,NA,145,NA,2448.601806640625
72,France,Germany,VW,kaefer,subcompact,0,VW,25426,1192,30.5,760,5,2,407,155,150,7.5,7.5,7.5,NA,115,37,1618.5977783203125
72,France,France,talbot,simca,subcompact,1,TalbotSimcaHillmanSunbeam,129801,1118,35.5,910,4,3,392,159,146,NA,8.5,8.5,8.5,146,NA,2022.797119140625
72,France,France,talbot,180,intermediate,1,TalbotSimcaHillmanSunbeam,12840,1639,59,1065,5,4,445.5,173,143,10,11.5,NA,11.5,156,NA,2713.266845703125
72,France,Italy,alfa romeo,2000,intermediate,0,AlfaRomeo,4605,1962,110.5,1110,5,4,439,156.5,143,12.100000381469727,12.100000381469727,NA,12.100000381469727,190,NA,4915.2080078125
72,France,Italy,alfa romeo,giulia,compact,0,AlfaRomeo,1935,1290,76,1010,5,4,416,156,143,NA,12.399999618530273,14.5,12.399999618530273,160,13.399999618530273,3476.654541015625
72,France,Germany,audi,60-75,intermediate,0,VW,735,1496,54.5,945,5,2,438,163,145,NA,8.699999809265137,8.699999809265137,8.699999809265137,138,18,2331.572998046875
72,France,Germany,audi,prinz1000,subcompact,0,VW,689,996,29.5,660,5,2,379,149,136,7,8,8.5,NA,130,20,1863.4580078125
72,France,Germany,audi,prinz4,subcompact,0,VW,687,599,22,555,5,2,344,149,136,5.5,NA,6.5,6,120,31,1593.3916015625
72,France,Germany,BMW,1502,compact,0,BMW,1220,1573,62.5,930,5,2,423,159,141,9.899999618530273,NA,9.899999618530273,9.899999618530273,160,13.300000190734863,3600.885009765625
72,France,Germany,BMW,1800,intermediate,0,BMW,1697,1990,73.5,1100,5,4,450,171,144.5,10.5,10.5,10.5,NA,160,13,4609.1328125
72,France,Germany,BMW,2002,standard,0,BMW,3724,1990,73.5,990,5,2,423,159,141,10,10,NA,10,170,10.899999618530273,4069
72,France,Germany,BMW,2500,luxury,0,BMW,872,2494,110.5,1340,5,4,470,175,145,NA,10.899999618530273,10.899999618530273,10.899999618530273,190,10.399999618530273,6805.6728515625
72,France,France,citroen,ami,subcompact,1,Fiat,53127,602,25.5,725,4,4,399,152.5,148.5,6.400000095367432,6.400000095367432,6.400000095367432,NA,123,NA,1760.832763671875
72,France,France,citroen,d-ds 20,standard,1,Fiat,33439,1985,67,1280,5,4,487.5,180.5,147,10.399999618530273,10.399999618530273,10.399999618530273,NA,163,NA,2981.53271484375
72,France,France,citroen,ds 21-23,standard,1,Fiat,19226,2347,84.5,1310,5,4,487.5,180.5,147,NA,11.300000190734863,11.300000190734863,11.300000190734863,178,NA,4357.07080078125
72,France,Netherlands,daf,44-46,subcompact,0,DAF,9278,844,29.5,740,5,2,385,154,138,7,NA,8,7.5,123,15,1901.267333984375
72,France,Italy,fiat,124,intermediate,0,Fiat,2234,1197,44,900,5,4,404.5,162.5,142,9.300000190734863,9.300000190734863,9.300000190734863,NA,140,19.600000381469727,2315.369140625
72,France,Italy,fiat,124 S,intermediate,0,Fiat,2859,1438,51.5,925,5,4,406,161,142,9,10.5,12,NA,150,16.700000762939453,2538.6240234375
72,France,Italy,fiat,125,compact,0,Fiat,1587,1608,66,1030,5,4,422,161,144,9.899999618530273,9.899999618530273,9.899999618530273,NA,160,14.800000190734863,2718.668212890625
72,France,Italy,fiat,500/600,subcompact,0,Fiat,7789,499,16,520,4,2,297,132,132.5,5.300000190734863,5.300000190734863,NA,5.300000190734863,95,NA,1235.103515625
72,France,Italy,fiat,850,subcompact,0,Fiat,1387,843,31,735,2,2,382.5,150,122,7.099999904632568,7.099999904632568,NA,7.099999904632568,150,18.899999618530273,1559.1832275390625
72,France,Germany,ford,consul,standard,0,Ford,1819,1699,55,1155,5,2,457,179,137,10.5,10.5,NA,10.5,145,18.600000381469727,3118.366455078125
72,France,Japan,honda,N600,subcompact,0,Honda,852,598,35.5,535,4,2,299.5,129.5,134,5.699999809265137,6,NA,6,130,NA,1528.57568359375
72,France,Italy,lancia,2000,standard,0,Fiat,535,1991,84.5,1235,5,4,462,161,146,10,NA,15,12.5,175,12,4933.21240234375
72,France,Italy,lancia,a111,compact,0,Fiat,2369,1438,55,930,5,4,396,161,143,8.5,NA,8.5,8.5,155,13,2597.678466796875
72,France,Italy,lancia,fulvia,compact,0,Fiat,2078,1298,64,1060,5,2,415.5,155.5,140,NA,8.800000190734863,8.800000190734863,8.800000190734863,160,15.5,3132.77001953125
72,France,Japan,mazda,1000,subcompact,0,Mazda,650,985,48,770,5,4,379.5,148,139,8,NA,8,8,135,NA,1881.46240234375
72,France,Germany,mercedes,350,luxury,0,Mercedes,313,3499,169,1545,2,2,438,179,130,13,13,NA,13,210,8.800000190734863,12358.2373046875
72,France,Japan,nissan,1200,subcompact,0,Nissan,2854,1171,50,700,5,4,383,149.5,139,NA,9.5,11,9.5,145,NA,2214.544189453125
72,France,Germany,opel,admiral,luxury,0,GeneralMotors,1185,2784,106.5,1475,6,4,490,183.5,144.5,13.399999618530273,NA,13.399999618530273,13.399999618530273,175,NA,6283.54443359375
72,France,France,peugeot,204,subcompact,1,Peugeot,108365,1130,44,880,5,4,399,156,140,9,9,9,NA,140,NA,2156.93017578125
72,France,France,peugeot,404,intermediate,1,Peugeot,6717,1618,53.5,1070,5,4,455,162,145,10.800000190734863,NA,10.800000190734863,10.800000190734863,148,NA,2563.830078125
72,France,France,renault,15,compact,1,Renault,30787,1289,50,965,4,2,426,163,131,NA,10.5,12,10.5,150,NA,2877.107177734375
72,France,France,renault,8-10,subcompact,1,Renault,4392,845,31.5,750,5,5,385,154,150,7,NA,7,7,120,NA,1836.4512939453125
72,France,UK,rover,1100,subcompact,0,Rover,3423,1098,35.5,808,5,2,372,153,135,NA,7.400000095367432,7.400000095367432,7.400000095367432,125,21.799999237060547,2032.6995849609375
72,France,UK,rover,3500,standard,0,Rover,571,3528,135.5,1634,5,4,474,178,154,15.5,NA,15.5,15.5,185,12.100000381469727,6067.4912109375
72,France,UK,rover,2000,standard,0,Rover,956,1998,66,1220,5,4,463,165,142,9.5,11,12.5,NA,161,14.600000381469727,4049.195068359375
72,France,UK,rover,toledo,subcompact,0,Rover,1177,1493,49,905,4,4,397,157,137,9.5,NA,11.5,10.5,145,15,2518.819091796875
72,France,France,tal/simca,1000,subcompact,1,TalbotSimcaHillmanSunbeam,14223,944,32.5,775,4,4,380,148.5,139.5,NA,7,7,7,133,23.700000762939453,1590.69091796875
72,France,France,tal/simca,1301,compact,1,TalbotSimcaHillmanSunbeam,23093,1290,51.5,1010,5,4,446,158,140,14.399999618530273,NA,14.399999618530273,14.399999618530273,150,NA,2436.89892578125
72,France,France,tal/matra,bagheera,standard,1,TalbotMatra,1347,1699,55,935,2,2,420,162,120,9,9,NA,9,175,NA,3599.08447265625
72,France,Germany,VW,411-412,intermediate,0,VW,521,1679,62.5,1080,5,2,452.5,163.5,148.5,NA,10.399999618530273,10.399999618530273,10.399999618530273,155,15,2891.5107421875
72,France,Germany,VW,berline,compact,0,VW,799,1584,39.5,1010,5,2,434,160.5,147,NA,9.600000381469727,9.600000381469727,9.600000381469727,135,19,2414.393310546875
72,France,Germany,VW,K70,intermediate,0,VW,4578,1605,55,1050,5,4,445.5,168.5,145,11.199999809265137,NA,11.199999809265137,11.199999809265137,148,16,3048.149169921875
72,France,Sweden,volvo,140,standard,0,Volvo,5302,1986,66,1210,5,4,464,171,144,10,11.5,13,NA,150,NA,3402.83642578125
72,Germany,Germany,audi,80/90,intermediate,1,VW,21237,1296,40.5,835,5,4,417.5,160,136,8.800000190734863,8.800000190734863,NA,8.800000190734863,145,16.899999618530273,2312.844482421875
72,Germany,Germany,audi,100/200,standard,1,VW,70236,1760,62.5,1050,5,4,459,173,142,8.899999618530273,8.899999618530273,8.899999618530273,NA,160,13.5,3068.354248046875
72,Germany,Germany,BMW,5,luxury,1,BMW,6971,1990,84.5,1160,5,4,462,170,141.5,7,9.5,NA,9.199999809265137,164,14,4194.38232421875
72,Germany,France,citroen,2CV6,subcompact,0,Fiat,19889,431,17,560,4,5,383,148,160,5.400000095367432,5.400000095367432,5.400000095367432,NA,102,33.5,1358.7598876953125
72,Germany,France,citroen,GSA,intermediate,0,Fiat,16308,1008,39.5,880,5,4,412,161,135,9.300000190734863,9.300000190734863,NA,9.300000190734863,147,13.800000190734863,2315.16015625
72,Germany,France,citroen,dyane,subcompact,0,Fiat,2762,431,17,590,4,5,387,150,154,5.400000095367432,5.400000095367432,5.400000095367432,NA,104,NA,1446.1790771484375
72,Germany,Italy,fiat,127,subcompact,0,Fiat,34348,896,33,705,5,2,359.5,152.5,136,7.199999809265137,7.199999809265137,NA,7.199999809265137,140,18.5,1733.90966796875
72,Germany,Italy,fiat,argenta,intermediate,0,Fiat,1890,1592,72,1180,5,4,445,165,142,7.699999809265137,10.100000381469727,NA,10.199999809265137,170,11.600000381469727,2735.466796875
72,Germany,Italy,fiat,128,subcompact,0,Fiat,50209,1116,40.5,785,5,2,385.5,159,142,8,8,8,NA,140,19.100000381469727,1916.2740478515625
72,Germany,Germany,ford,escort,compact,1,Ford,40398,1098,32.5,805,5,2,398,157,140.5,8.300000190734863,NA,8.300000190734863,8.300000190734863,126,26.700000762939453,1877.196044921875
72,Germany,Germany,ford,granada,standard,1,Ford,27577,2274,79.5,1235,5,2,457,179,137,10.699999809265137,10.699999809265137,NA,10.699999809265137,164,13,3611.105712890625
72,Germany,Belgium,ford,taunus,intermediate,1,Ford,90402,1285,40.5,950,5,2,427,170,137,NA,9,9,9,138,20.700000762939453,2207.188720703125
72,Germany,Italy,lancia,a112,subcompact,0,Fiat,7164,896,32.5,670,4,3,323,148,134,7.199999809265137,7.199999809265137,NA,7.199999809265137,135,18,1822.4866943359375
72,Germany,Germany,mercedes,200,luxury,1,Mercedes,162017,1988,70,1330,5,4,468.5,177,144,9,11.5,14,NA,160,15.199999809265137,4032.570068359375
72,Germany,Germany,opel,kadet,compact,1,GeneralMotors,136992,1078,37,750,5,3,410.5,157.5,140,7.900000095367432,7.900000095367432,NA,7.900000095367432,130,21.5,1893.11669921875
72,Germany,Germany,opel,ascona,intermediate,1,GeneralMotors,114418,1584,50,910,5,2,412.5,162.5,138.5,10,NA,10,10,145,18,2285.344970703125
72,Germany,Germany,opel,record,standard,1,GeneralMotors,177280,1698,48.5,1065,5,2,456.5,172,140.5,9.800000190734863,9.800000190734863,9.800000190734863,NA,143,20,2687.70458984375
72,Germany,Germany,opel,commodor,standard,1,GeneralMotors,17203,2490,84.5,1200,5,4,460.5,173,141.5,10,13,NA,13,175,13,3731.234619140625
72,Germany,France,peugeot,104,subcompact,0,Peugeot,1338,954,34,760,5,4,358,152,139,8.199999809265137,8.199999809265137,8.199999809265137,NA,135,20.5,2053.77099609375
