ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
86,Belgium,Germany,opel,record,standard,0,GeneralMotors,2525,1796,66,1125,5,4,465,172.5,142,6.300000190734863,NA,10.699999809265137,8.466666221618652,173,14,8899.9501953125
86,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,52,2197,85,1330,5,3,472,172,138,6.900000095367432,8.899999618530273,NA,8.866666793823242,188,11,13225.45703125
86,Belgium,France,peugeot,205,subcompact,0,Peugeot,17514,954,32,740,5,3,370.5,156,137.5,5.099999904632568,7.300000190734863,NA,6.400000095367432,134,18.799999237060547,4778.99560546875
86,Belgium,France,peugeot,309,compact,0,Peugeot,5511,1118,40.5,850,5,3,405,163,138,5.300000190734863,6.900000095367432,7.400000095367432,NA,153,16.5,5958.06494140625
86,Belgium,France,peugeot,505,standard,0,Peugeot,3492,1796,62,1215,5.699999809265137,5,490,173,154,6.300000190734863,8.300000190734863,NA,8.633333206176758,157,14.5,8586.3681640625
86,Belgium,France,peugeot,305,compact,0,Peugeot,3275,1472,54.5,915,5,4,426,163,141,NA,7.900000095367432,8.100000381469727,7.300000190734863,155,13.199999809265137,6988.544921875
86,Belgium,France,renault,4,subcompact,0,Renault,2331,845,21.5,695,4,5,367,148.5,155,5.599999904632568,NA,6.300000190734863,5.933333396911621,115,NA,3572.427001953125
86,Belgium,France,renault,5,subcompact,0,Renault,12187,956,31,695,5,3,359,158.5,139,4.900000095367432,6.800000190734863,6.400000095367432,NA,137,19.299999237060547,4462.5185546875
86,Belgium,France,renault,21,intermediate,0,Renault,3431,1721,56,955,5,4,446,170.5,141.5,5.400000095367432,6.900000095367432,NA,7.0333333015441895,176,12,7715.09130859375
86,Belgium,France,renault,25,standard,0,Renault,5590,1995,75.5,1120,5,5,462.5,177,140.5,5.300000190734863,NA,9.600000381469727,7.5,182,11.5,9928.5
86,Belgium,France,renault,9,compact,0,Renault,3784,1108,35.5,820,5,4,413,166.5,141,5.400000095367432,7.400000095367432,NA,6.633333206176758,138,21.399999618530273,5297.1298828125
86,Belgium,France,renault,11,compact,0,Renault,6047,1108,35,830,5,4,397.5,163,141,NA,7.400000095367432,7.099999904632568,6.633333206176758,138,21.399999618530273,5822.9833984375
86,Belgium,France,renault,18,intermediate,0,Renault,356,1647,53,970,5,4,439.5,168,140,4.900000095367432,6.699999809265137,NA,6.766666412353516,172,14.399999618530273,7815.4375
86,Belgium,UK,rover,mini,subcompact,0,Rover,488,998,30,625,4,2,305,141,135,4.699999809265137,NA,6.199999809265137,5.766666412353516,132,18.5,3859.37890625
86,Belgium,UK,rover,metro,subcompact,0,Rover,1725,998,34.5,750,5,3,340.5,155,137,4.800000190734863,6.699999809265137,NA,6,140,18.5,4438.30029296875
86,Belgium,UK,rover,montego,intermediate,0,Rover,1012,1275,48.5,950,5,4,447,171,142,NA,7.300000190734863,7.800000190734863,6.800000190734863,154,14,6695.99658203125
86,Belgium,UK,rover,maestro,compact,0,Rover,366,1275,48.5,875,5,5,400,169,142,5.400000095367432,7.5,7.599999904632568,NA,156,12.5,5962.6962890625
86,Belgium,UK,rover,200,compact,0,Rover,897,1342,53.5,860,5,5,415.5,162.5,138,5.400000095367432,7.400000095367432,NA,6.733333587646484,155,11.699999809265137,7081.17236328125
86,Belgium,UK,rover,2000,standard,0,Rover,312,2350,88,1350,5,5,470,177,135,6.900000095367432,9.100000381469727,NA,10.300000190734863,187,11.300000190734863,11751.1376953125
86,Belgium,Sweden,saab,900,standard,0,Saab,925,1985,73.5,1120,5,2,474,169,143,7.199999809265137,9.800000190734863,NA,9.666666984558105,165,14,9744.2099609375
86,Belgium,Sweden,saab,9000,luxury,0,Saab,572,1985,98,1300,5,5,462,176.5,142,NA,8,11.800000190734863,8.566666603088379,190,10.5,14762.4931640625
86,Belgium,Sweden,saab,99,standard,0,Saab,153,1985,75,1115,5,2,458,169,142.5,7.099999904632568,NA,12.100000381469727,9.666666984558105,165,14,8715.66015625
86,Belgium,Spain,seat,ibiza,subcompact,0,VW,4272,903,32.5,860,5,3,364,161,139.5,5.300000190734863,6.900000095367432,8.600000381469727,NA,129,NA,4356.3828125
86,Belgium,Spain,seat,malaga,intermediate,0,VW,491,1193,46.5,975,5,4,427,165,140,NA,7,9.300000190734863,7.099999904632568,150,17,5787.283203125
86,Belgium,Spain,seat,ronda,intermediate,0,VW,405,1193,46,925,5,5,401,165,140,NA,7,9,7,148,17,5619.39599609375
86,Belgium,Japan,subaru,700/1000,subcompact,0,FujiHI,688,665,27,570,4,3,319.5,139.5,142,5.099999904632568,NA,6.099999904632568,5.599999904632568,125,NA,3664.57177734375
86,Belgium,Japan,suzuki,alto,subcompact,0,Suzuki,1422,796,29.5,630,4,3,330,140.5,141,NA,7.699999809265137,6.400000095367432,6.366666793823242,130,20.5,3664.57177734375
86,Belgium,Japan,suzuki,swift,subcompact,0,Suzuki,1435,993,39,620,5,3,367,153,135,4.199999809265137,6.699999809265137,NA,5.766666412353516,145,15.899999618530273,4243.4931640625
86,Belgium,Japan,toyota,starlet,subcompact,0,Toyota,7293,999,40,740,4.5,3,370,159,139.5,NA,7,6.099999904632568,5.9666666984558105,150,13.5,4495.32373046875
86,Belgium,Japan,toyota,corolla,compact,0,Toyota,12487,1296,55,840,5,3,413.5,163.5,138.5,NA,7.199999809265137,7.300000190734863,6.5,160,14.100000381469727,5402.30078125
86,Belgium,Japan,toyota,camry,standard,0,Toyota,790,1832,66,990,5,4,443.5,169,137,5.599999904632568,7.5,9.100000381469727,NA,170,NA,8065.3388671875
86,Belgium,Japan,toyota,carina,intermediate,0,Toyota,3837,1587,62,910,5,4,433,167,136.5,5.099999904632568,NA,8.699999809265137,6.900000095367432,165,12.899999618530273,7332.03857421875
86,Belgium,Japan,toyota,tercel,compact,0,Toyota,257,1452,52,850,5,3,388,161.5,138.5,5.300000190734863,6.800000190734863,NA,6.633333683013916,150,NA,8393.39453125
86,Belgium,Japan,toyota,cressida,standard,0,Toyota,273,1988,110,1280,5,4,461,167,144,6.900000095367432,NA,11.100000381469727,9.066666603088379,190,NA,12928.27734375
86,Belgium,Germany,VW,polo,subcompact,0,VW,7632,1043,33,730,4.5,3,365.5,158,135.5,NA,7.599999904632568,7.599999904632568,6.933333396911621,142,19.5,4891.88525390625
86,Belgium,Germany,VW,golf,compact,0,VW,23370,1272,40,845,5,3,398.5,166.5,141.5,NA,7.300000190734863,7.900000095367432,6.900000095367432,151,16.700000762939453,6221.47412109375
86,Belgium,Germany,VW,jetta,compact,0,VW,8212,1272,40,895,5,4,431.5,166.5,141.5,5.699999809265137,7.5,7.900000095367432,NA,149,17.200000762939453,6497.4267578125
86,Belgium,Germany,VW,passat,intermediate,0,VW,3848,1595,55,985,5,4,442.5,170.5,138.5,NA,8.800000190734863,9.699999809265137,8.366666793823242,160,13.600000381469727,8222.6123046875
86,Belgium,Netherlands,volvo,340,compact,0,Volvo,4670,1397,52,950,5,3,432,166,139,5.800000190734863,NA,8.800000190734863,7.4666666984558105,155,15,6353.6611328125
86,Belgium,Sweden,volvo,240,standard,0,Volvo,1932,1986,74,1235,5,4,479,171,143,NA,9.100000381469727,11.600000381469727,9.100000381469727,160,14,10340.9814453125
86,Belgium,Sweden,volvo,740-760,luxury,0,Volvo,3257,2316,84,1250,5,4,478.5,175,141,6.599999904632568,NA,11.800000190734863,9.100000381469727,178,12.5,12856.876953125
86,Belgium,Yugoslavia,yugo,,subcompact,0,Yugo,562,903,33,720,4,3,349,154,139,5.900000095367432,8.100000381469727,8.399999618530273,NA,135,21.700000762939453,3086.615478515625
86,Belgium,France,talbot,samba,subcompact,0,Peugeot,559,954,33,740,4,3,350.5,153,136,NA,6,6.900000095367432,6.0333333015441895,129,20.100000381469727,4324.5419921875
86,France,Italy,alfa romeo,33,compact,0,AlfaRomeo,8148,1351,58,890,5,5,401.5,161,134.5,5.800000190734863,7.900000095367432,NA,7.766666889190674,167,11.5,7911.79345703125
86,France,Italy,alfa romeo,75,intermediate,0,AlfaRomeo,6254,1567,81,1060,5,4,433,163,140,6.900000095367432,9.399999618530273,11.800000190734863,NA,180,10.699999809265137,10586.2021484375
86,France,Italy,alfa romeo,90,standard,0,AlfaRomeo,1132,1962,94,1080,5,4,439,164,142,NA,8.800000190734863,12.199999809265137,9.166666984558105,190,NA,13124.4150390625
86,France,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,378,1962,95.5,1110,4,3,426,166.5,133,6.599999904632568,8.600000381469727,NA,9.5,190,10,12319.6162109375
86,France,Germany,audi,80/90,intermediate,0,VW,16723,1296,44,950,5,4,440.5,168,136.5,NA,6.900000095367432,8.199999809265137,6.733333110809326,151,15.5,9081.84765625
86,France,Germany,audi,100/200,standard,0,VW,6923,1781,66,1090,5,4,479,181.5,142,NA,6.900000095367432,9.399999618530273,7.233333110809326,176,12,12672.4892578125
86,France,Germany,BMW,3,standard,0,BMW,22449,1766,66,1000,5,2,432.5,164.5,138,6.5,8.5,9.600000381469727,NA,175,12.199999809265137,10846.21484375
86,France,Germany,BMW,5,luxury,0,BMW,6905,1766,77,1140,5,4,462,170,141.5,6.699999809265137,NA,9.899999618530273,8.433333396911621,175,12.600000381469727,13892.0693359375
86,France,France,citroen,2CV6,subcompact,1,Peugeot,14008,602,21,585,4,5,383,148,160,5.400000095367432,6.099999904632568,NA,6.099999904632568,115,33.5,4321.15185546875
86,France,France,citroen,BX,intermediate,1,Peugeot,125189,1361,46,900,5,5,423,166,136,5.599999904632568,7.5,7.699999809265137,NA,155,15.600000381469727,8159.423828125
86,France,France,citroen,CX,standard,1,Peugeot,15890,1995,78,1235,5,4,465,177,136,NA,9.399999618530273,11.899999618530273,9.566666603088379,177,12.100000381469727,11415.7646484375
86,France,France,citroen,visa,subcompact,1,Peugeot,42175,652,25,755,4.5,5,372,153,140,NA,5.800000190734863,6.5,5.833333492279053,125,26.200000762939453,5509.77783203125
86,France,Italy,fiat,126,subcompact,0,Fiat,985,652,17.5,580,4,2,305.5,137.5,133.5,NA,6.699999809265137,7.300000190734863,6.699999809265137,105,47,3751.6015625
86,France,Italy,fiat,panda,subcompact,0,Fiat,28170,770,25,700,5,3,341,149.5,142,5,6.199999809265137,5.599999904632568,NA,125,23,4568.7822265625
86,France,Italy,fiat,uno,subcompact,0,Fiat,44235,903,33,700,5,3,364.5,155,142.5,4.5,5.900000095367432,6.199999809265137,NA,145,16.200000762939453,5064.04296875
86,France,Italy,fiat,regatta,intermediate,0,Fiat,9344,1302,48,890,5,4,426,165,141,5.400000095367432,7.099999904632568,NA,7.133333206176758,155,13.5,7416.53271484375
86,France,Italy,fiat,croma,standard,0,Fiat,3045,1995,66,1110,5,5,449.5,176,143.5,5.5,7.199999809265137,NA,7.066666603088379,180,11.800000190734863,11130.9892578125
86,France,Italy,fiat,ritmo,compact,0,Fiat,10229,1116,43,860,5,5,399.5,165,142,5.400000095367432,7.5,NA,7,150,15.899999618530273,5881.2236328125
86,France,Germany,ford,fiesta,subcompact,0,Ford,42952,957,33,750,5,3,365,158.5,133.5,5.199999809265137,7.099999904632568,7,NA,137,19.799999237060547,5150.7138671875
86,France,Germany,ford,escort,compact,0,Ford,39108,1117,37,825,5,3,402,164,137,5.099999904632568,6.900000095367432,7.5,NA,145,18.200000762939453,6809.837890625
86,France,Germany,ford,orion,compact,0,Ford,13878,1297,44,875,5,4,421.5,164,139.5,5.599999904632568,7.199999809265137,7.400000095367432,NA,157,15.800000190734863,7701.3076171875
86,France,Belgium,ford,sierra,intermediate,0,Ford,29604,1598,55,1015,5,4,439.5,170.5,141,NA,7.699999809265137,8.899999618530273,7.566666603088379,165,14.100000381469727,8679.4482421875
86,France,Germany,ford,scorpio,standard,0,Ford,5535,1796,66,1180,5,4,467,176,144,6.400000095367432,7.699999809265137,NA,7.933333396911621,179,13.100000381469727,12047.22265625
86,France,Japan,honda,civic,compact,0,Honda,4900,1343,52,750,5,3,381,163.5,134,5.099999904632568,NA,7.099999904632568,6.433333396911621,157,NA,7596.064453125
86,France,Japan,honda,accord,standard,0,Honda,2847,1955,72,1060,5,4,453.5,169.5,135.5,NA,7.800000190734863,10.399999618530273,8.100000381469727,189,NA,11948.169921875
86,France,Italy,innocenti,650,subcompact,0,DeTomaso,334,617,23,630,5,3,316,152,137,NA,4.599999904632568,4.599999904632568,4.599999904632568,120,16.700000762939453,4940.22802734375
86,France,Italy,lancia,Y10,subcompact,0,Fiat,6366,999,33,720,5,3,339,151,144,4.199999809265137,NA,6.300000190734863,5.433333396911621,145,16,5440.44140625
86,France,Italy,lancia,delta,compact,0,Fiat,2789,1301,57,935,5,5,389.5,162,138,NA,7.900000095367432,8.899999618530273,7.5333333015441895,160,14.300000190734863,8416.9599609375
86,France,Italy,lancia,thema,luxury,0,Fiat,2696,1995,88,1120,5,4,459,176,142,6.400000095367432,8.399999618530273,9.600000381469727,NA,195,9.699999809265137,14808.3017578125
86,France,Italy,lancia,prisma,intermediate,0,Fiat,4049,1302,57.5,935,5,4,418,162,138.5,5.900000095367432,8,8.899999618530273,NA,160,14.300000190734863,8899.8388671875
86,France,Italy,lancia,a112,subcompact,0,Fiat,2833,903,31,655,5,3,327,148,136,5.599999904632568,6.5,NA,6.4666666984558105,130,18.600000381469727,4903.08349609375
86,France,Japan,mazda,323,compact,0,Mazda,8254,1071,40.5,765,5,3,395.5,163,137.5,5.599999904632568,7.599999904632568,NA,7.199999809265137,140,15.800000190734863,6437.154296875
86,France,Japan,mazda,626,intermediate,0,Mazda,4926,1587,59.5,990,5,4,443,169,139.5,6.099999904632568,7.900000095367432,9.199999809265137,NA,172,12.5,9408.7197265625
86,France,Germany,mercedes,190,luxury,0,Mercedes,13405,1997,77,1130,5,4,442,168,139,5.900000095367432,NA,10.600000381469727,8.066666603088379,185,12.399999618530273,15452.1416015625
86,France,Germany,mercedes,200,luxury,0,Mercedes,9830,1997,80,1260,5,4,474,174,144,6.099999904632568,7.699999809265137,NA,8.333333015441895,187,12.600000381469727,18426.18359375
86,France,Japan,mitsubishi,colt,compact,0,Mitsubishi,1114,1468,55,795,5,3,387,163.5,134,5.5,7.400000095367432,NA,7.199999809265137,160,12.699999809265137,8283.2392578125
86,France,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,406,1468,55,820,5,4,412.5,163.5,136,5.5,NA,8.699999809265137,7.199999809265137,160,12.699999809265137,8828.0263671875
86,France,Japan,nissan,micra,subcompact,0,Nissan,5328,988,37,620,4,3,364,156,139.5,4.900000095367432,6.900000095367432,6.099999904632568,NA,145,15.899999618530273,5445.39404296875
86,France,Japan,nissan,sunny,compact,0,Nissan,3256,1488,55,890,5,5,399.5,164,141.5,6,8.5,11,NA,160,NA,7735.97607421875
86,France,Japan,nissan,bluebird,intermediate,0,Nissan,4246,1598,61,1010,5,4,436,169,139.5,7,8.5,10,NA,165,NA,9244.0458984375
86,France,Japan,nissan,cherry,subcompact,0,Nissan,1060,1488,55,810,5,3,396,162,139,5.099999904632568,6.800000190734863,NA,6.4666666984558105,165,NA,7735.97607421875
86,France,Japan,nissan,cedric,standard,0,Nissan,565,2825,62,1500,5,4,469,169,142.5,9,NA,13,11,120,NA,14483.90625
86,France,Spain,opel,corsa,subcompact,0,GeneralMotors,49530,993,33,745,5,3,362,153,136.5,4.900000095367432,6.599999904632568,NA,6.233333110809326,143,19.5,5229.33642578125
86,France,Germany,opel,kadet,compact,0,GeneralMotors,23692,1196,40,840,5,3,400,166.5,140,5.099999904632568,6.699999809265137,8.399999618530273,NA,155,17,6795.59912109375
86,France,Germany,opel,senator,luxury,0,GeneralMotors,341,2197,84.5,1320,5,4,484,172,141.5,7.099999904632568,9.300000190734863,10.800000190734863,NA,183,11.5,14426.33203125
86,France,Germany,opel,ascona,intermediate,0,GeneralMotors,15273,1297,55,920,5,4,436.5,167,139.5,5.800000190734863,7.800000190734863,8.899999618530273,NA,160,15.5,7178.1884765625
86,France,Germany,opel,record,standard,0,GeneralMotors,1142,1796,66,1125,5,4,465,172.5,142,NA,8.399999618530273,10.699999809265137,8.466666221618652,173,14,10168.326171875
86,France,France,peugeot,205,subcompact,1,Peugeot,205840,954,32,740,5,3,370.5,156,137.5,5.099999904632568,NA,6.800000190734863,6.400000095367432,134,18.799999237060547,5806.9345703125
86,France,France,peugeot,309,compact,1,Peugeot,91536,1118,40.5,850,5,3,405,163,138,5.300000190734863,6.900000095367432,NA,6.5333333015441895,153,16.5,7032.70556640625
86,France,France,peugeot,505,standard,1,Peugeot,34340,1796,66,1215,5.699999809265137,5,490,173,154,6.300000190734863,8.300000190734863,NA,8.633333206176758,157,14.5,9991.8896484375
86,France,France,peugeot,305,compact,1,Peugeot,32519,1472,54.5,915,5,4,426,163,141,NA,7.900000095367432,8.100000381469727,7.300000190734863,155,13.199999809265137,7973.701171875
86,France,France,peugeot,104,subcompact,1,Peugeot,21378,1124,37,790,5,5,361.5,152,140,NA,6.099999904632568,6.199999809265137,5.666666507720947,138,17.200000762939453,5274.52880859375
86,France,France,renault,4,subcompact,1,Renault,25280,956,25,695,4,5,367,148,155,6,6.5,7.099999904632568,NA,118,NA,4853.55712890625
86,France,France,renault,5,subcompact,1,Renault,219715,956,31,695,5,3,359,158.5,139,4.900000095367432,6.800000190734863,NA,6.0333333015441895,137,19.299999237060547,5274.52880859375
86,France,France,renault,21,intermediate,1,Renault,144926,1721,56,955,5,4,446,170.5,141.5,5.400000095367432,6.900000095367432,NA,7.0333333015441895,176,12,8766.119140625
86,France,France,renault,25,standard,1,Renault,68698,1995,75.5,1120,5,5,462.5,177,140.5,5.300000190734863,NA,9.600000381469727,7.5,182,11.5,11316.712890625
86,France,France,renault,9,compact,1,Renault,26694,1108,35.5,820,5,4,413,166.5,141,5.400000095367432,7.400000095367432,7.099999904632568,NA,138,21.399999618530273,6624.115234375
86,France,France,renault,11,compact,1,Renault,96034,1397,50,840,5,4,397.5,163,141,5.199999809265137,NA,8.800000190734863,7.0333333015441895,165,13,7391.76953125
86,France,UK,rover,mini,subcompact,0,Rover,6770,998,34,625,4,2,305,141,135,4.699999809265137,6.400000095367432,6.199999809265137,NA,132,18.5,4674.02490234375
86,France,UK,rover,metro,subcompact,0,Rover,18736,998,34.5,750,5,3,340.5,155,137,4.800000190734863,NA,6.5,6,140,18.5,5064.04296875
